assignment_id,user_id,experiment_id,variant,assigned_at,segment,cluster_id
399,383,EXP_MODEL_02,control,2026-03-27T15:52,new,619
400,116,EXP_MODEL_02,control,2026-03-04T09:34,new,341
401,64,EXP_PROMPT_01,control,2026-03-20T20:52,enterprise,164
402,562,EXP_MODEL_02,control,2026-03-04T08:47,enterprise,400
403,350,EXP_MODEL_02,control,2026-03-28T01:21,enterprise,323
404,198,EXP_PROMPT_01,treatment,2026-04-20T11:10,enterprise,580
405,196,EXP_MODEL_02,treatment,2026-04-29T01:44,new,572
406,183,EXP_MODEL_02,treatment,2026-04-25T05:48,new,446
407,272,EXP_MODEL_02,control,2026-04-11T07:53,new,173
408,387,EXP_MODEL_02,control,2026-03-18T05:02,returning,612
409,244,EXP_MODEL_02,treatment,2026-03-13T11:43,enterprise,148
410,587,EXP_PROMPT_01,control,2026-03-22T13:51,enterprise,406
411,576,EXP_PROMPT_01,treatment,2026-04-14T01:03,new,186
412,37,EXP_PROMPT_01,treatment,2026-04-15T16:59,enterprise,201
413,104,EXP_MODEL_02,control,2026-03-30T10:06,enterprise,400
414,293,EXP_MODEL_02,control,2026-03-11T19:05,new,265
415,279,EXP_MODEL_02,control,2026-04-26T07:32,new,174
416,105,EXP_MODEL_02,treatment,2026-03-09T13:09,returning,79
417,552,EXP_PROMPT_01,treatment,2026-03-29T22:30,enterprise,312
418,73,EXP_PROMPT_01,control,2026-04-19T01:55,enterprise,186
419,380,EXP_PROMPT_01,treatment,2026-03-20T23:28,new,492
420,120,EXP_MODEL_02,control,2026-03-22T22:17,enterprise,654
421,197,EXP_MODEL_02,treatment,2026-04-28T04:32,new,641
422,389,EXP_MODEL_02,control,2026-04-25T06:57,enterprise,642
423,375,EXP_MODEL_02,control,2026-04-01T14:36,enterprise,120
424,408,EXP_MODEL_02,control,2026-04-14T07:48,returning,273
425,28,EXP_PROMPT_01,control,2026-03-03T20:29,new,457
426,282,EXP_PROMPT_01,treatment,2026-03-12T07:05,returning,182
427,24,EXP_PROMPT_01,control,2026-03-12T19:48,new,279
428,180,EXP_PROMPT_01,control,2026-03-06T01:16,enterprise,14
429,326,EXP_PROMPT_01,treatment,2026-04-21T02:42,enterprise,30
430,33,EXP_MODEL_02,treatment,2026-03-31T04:54,enterprise,384
431,91,EXP_MODEL_02,treatment,2026-04-28T07:28,enterprise,611
432,126,EXP_PROMPT_01,treatment,2026-03-16T03:29,new,109
433,41,EXP_PROMPT_01,treatment,2026-03-10T03:02,enterprise,619
434,312,EXP_PROMPT_01,treatment,2026-03-31T15:42,new,155
435,527,EXP_MODEL_02,control,2026-03-29T21:39,returning,436
436,516,EXP_PROMPT_01,treatment,2026-04-19T05:11,enterprise,577
437,3,EXP_PROMPT_01,control,2026-04-22T19:35,enterprise,578
438,370,EXP_MODEL_02,treatment,2026-04-02T05:42,enterprise,214
439,574,EXP_MODEL_02,treatment,2026-04-30T05:46,returning,364
440,17,EXP_PROMPT_01,control,2026-03-10T09:06,enterprise,10
441,16,EXP_PROMPT_01,control,2026-04-10T23:02,enterprise,579
442,68,EXP_PROMPT_01,control,2026-03-20T16:19,returning,581
443,74,EXP_PROMPT_01,control,2026-04-08T03:57,returning,80
444,167,EXP_MODEL_02,control,2026-04-04T08:35,enterprise,421
445,1,EXP_MODEL_02,treatment,2026-03-29T12:57,returning,350
446,453,EXP_PROMPT_01,treatment,2026-04-29T17:01,enterprise,622
447,472,EXP_MODEL_02,treatment,2026-04-28T14:17,new,639
448,584,EXP_MODEL_02,treatment,2026-04-07T05:37,enterprise,216
449,341,EXP_PROMPT_01,treatment,2026-04-11T11:37,new,575
450,542,EXP_MODEL_02,control,2026-03-09T03:43,returning,500
451,313,EXP_MODEL_02,control,2026-04-24T08:15,enterprise,210
452,33,EXP_MODEL_02,control,2026-04-02T20:34,enterprise,49
453,97,EXP_PROMPT_01,control,2026-03-13T12:20,enterprise,191
454,555,EXP_MODEL_02,control,2026-03-27T02:04,new,328
455,428,EXP_PROMPT_01,treatment,2026-04-16T04:55,new,94
456,186,EXP_PROMPT_01,control,2026-03-19T10:02,returning,513
457,11,EXP_PROMPT_01,control,2026-04-02T20:18,new,195
458,524,EXP_PROMPT_01,treatment,2026-04-14T14:30,enterprise,427
459,163,EXP_MODEL_02,treatment,2026-04-10T01:44,returning,12
460,372,EXP_PROMPT_01,treatment,2026-04-04T08:32,new,22
461,300,EXP_PROMPT_01,control,2026-03-03T19:41,returning,534
462,552,EXP_PROMPT_01,control,2026-04-19T12:45,returning,657
463,98,EXP_PROMPT_01,treatment,2026-04-12T20:54,enterprise,3
464,230,EXP_MODEL_02,control,2026-03-07T13:59,enterprise,47
465,304,EXP_MODEL_02,control,2026-04-25T22:12,enterprise,522
466,480,EXP_PROMPT_01,treatment,2026-03-26T01:33,returning,288
467,553,EXP_MODEL_02,control,2026-03-28T13:15,enterprise,604
468,514,EXP_PROMPT_01,control,2026-04-07T04:22,new,63
469,308,EXP_PROMPT_01,treatment,2026-04-10T08:23,new,484
470,401,EXP_PROMPT_01,control,2026-05-02T01:37,new,144
471,260,EXP_MODEL_02,control,2026-04-26T02:28,enterprise,5
472,592,EXP_MODEL_02,control,2026-03-23T09:57,new,684
473,594,EXP_PROMPT_01,control,2026-03-14T05:41,enterprise,37
474,14,EXP_MODEL_02,treatment,2026-04-13T20:04,returning,496
475,88,EXP_PROMPT_01,treatment,2026-04-09T04:20,enterprise,176
476,176,EXP_MODEL_02,control,2026-03-08T12:27,enterprise,317
477,392,EXP_PROMPT_01,treatment,2026-03-18T10:15,returning,295
478,188,EXP_PROMPT_01,treatment,2026-03-06T16:36,returning,668
479,398,EXP_PROMPT_01,control,2026-03-14T06:07,returning,359
480,575,EXP_MODEL_02,control,2026-03-20T17:05,returning,342
481,490,EXP_MODEL_02,treatment,2026-04-11T14:00,enterprise,524
482,299,EXP_PROMPT_01,control,2026-03-23T02:39,new,144
483,308,EXP_PROMPT_01,treatment,2026-03-09T13:28,new,486
484,184,EXP_PROMPT_01,treatment,2026-04-18T11:04,enterprise,598
485,335,EXP_MODEL_02,control,2026-03-26T09:42,returning,354
486,192,EXP_MODEL_02,treatment,2026-04-22T19:41,enterprise,417
487,86,EXP_MODEL_02,treatment,2026-04-02T10:56,returning,15
488,90,EXP_MODEL_02,treatment,2026-04-28T16:02,enterprise,76
489,520,EXP_MODEL_02,control,2026-03-26T16:37,returning,548
490,393,EXP_PROMPT_01,control,2026-03-01T21:20,enterprise,40
491,276,EXP_PROMPT_01,treatment,2026-04-15T22:18,enterprise,536
492,31,EXP_MODEL_02,treatment,2026-03-13T23:59,enterprise,283
493,365,EXP_PROMPT_01,treatment,2026-04-24T10:34,new,398
494,75,EXP_MODEL_02,treatment,2026-03-18T06:57,new,472
495,426,EXP_MODEL_02,treatment,2026-04-08T01:30,enterprise,619
496,200,EXP_PROMPT_01,control,2026-03-23T13:05,enterprise,113
497,590,EXP_MODEL_02,control,2026-04-28T09:24,new,219
498,491,EXP_MODEL_02,treatment,2026-04-09T07:19,returning,565
499,237,EXP_PROMPT_01,control,2026-03-24T11:13,enterprise,134
500,236,EXP_PROMPT_01,control,2026-04-26T08:52,new,207
501,80,EXP_MODEL_02,control,2026-03-16T08:14,new,53
502,10,EXP_MODEL_02,control,2026-04-18T18:21,returning,241
503,68,EXP_MODEL_02,control,2026-03-14T19:51,returning,83
504,312,EXP_MODEL_02,treatment,2026-03-02T06:09,new,635
505,170,EXP_MODEL_02,treatment,2026-03-27T05:08,new,283
506,163,EXP_MODEL_02,control,2026-05-02T07:12,new,376
507,275,EXP_PROMPT_01,treatment,2026-03-17T18:58,enterprise,46
508,394,EXP_MODEL_02,control,2026-03-07T03:50,returning,216
509,247,EXP_PROMPT_01,control,2026-04-28T06:35,new,598
510,294,EXP_MODEL_02,treatment,2026-03-25T20:32,returning,486
511,598,EXP_MODEL_02,treatment,2026-04-19T18:51,enterprise,537
512,597,EXP_PROMPT_01,control,2026-03-06T11:46,enterprise,6
513,544,EXP_PROMPT_01,control,2026-04-08T14:43,new,686
514,41,EXP_MODEL_02,control,2026-04-20T03:31,returning,290
515,517,EXP_MODEL_02,treatment,2026-04-17T22:14,new,274
516,524,EXP_PROMPT_01,control,2026-03-19T23:51,returning,236
517,112,EXP_MODEL_02,control,2026-04-28T13:38,new,673
518,2,EXP_MODEL_02,control,2026-04-08T07:12,returning,199
519,82,EXP_MODEL_02,control,2026-04-14T18:56,new,522
520,252,EXP_MODEL_02,treatment,2026-03-26T12:22,new,103
521,196,EXP_MODEL_02,treatment,2026-03-23T20:52,enterprise,174
522,46,EXP_PROMPT_01,treatment,2026-03-24T19:34,enterprise,611
523,307,EXP_PROMPT_01,control,2026-03-12T22:00,returning,340
524,581,EXP_MODEL_02,control,2026-03-10T16:39,returning,593
525,19,EXP_MODEL_02,control,2026-03-27T16:48,returning,584
526,573,EXP_PROMPT_01,treatment,2026-03-05T16:00,new,265
527,149,EXP_MODEL_02,treatment,2026-03-27T11:55,enterprise,664
528,290,EXP_MODEL_02,treatment,2026-04-16T11:28,enterprise,669
529,152,EXP_PROMPT_01,treatment,2026-03-13T23:13,enterprise,647
530,588,EXP_MODEL_02,treatment,2026-03-26T12:22,returning,31
531,558,EXP_MODEL_02,treatment,2026-03-12T13:47,enterprise,552
532,116,EXP_MODEL_02,treatment,2026-04-26T00:56,new,653
533,521,EXP_MODEL_02,control,2026-03-07T12:02,returning,66
534,394,EXP_MODEL_02,treatment,2026-04-06T19:46,returning,225
535,345,EXP_MODEL_02,control,2026-04-30T21:26,returning,477
536,588,EXP_MODEL_02,control,2026-04-24T15:36,returning,401
537,475,EXP_MODEL_02,treatment,2026-04-05T11:26,new,371
538,505,EXP_MODEL_02,control,2026-03-09T16:10,new,150
539,79,EXP_MODEL_02,control,2026-03-25T12:54,new,635
540,385,EXP_PROMPT_01,treatment,2026-03-14T13:31,new,313
541,120,EXP_PROMPT_01,control,2026-04-12T13:32,new,450
542,51,EXP_MODEL_02,control,2026-04-10T07:19,returning,500
543,360,EXP_MODEL_02,treatment,2026-03-13T21:04,enterprise,479
544,458,EXP_MODEL_02,control,2026-03-02T09:36,returning,145
545,252,EXP_PROMPT_01,treatment,2026-04-11T23:36,new,212
546,481,EXP_MODEL_02,treatment,2026-03-25T10:39,returning,576
547,109,EXP_PROMPT_01,control,2026-04-02T14:01,new,263
548,466,EXP_PROMPT_01,control,2026-03-22T12:59,new,610
549,80,EXP_MODEL_02,treatment,2026-03-19T19:30,returning,208
550,357,EXP_PROMPT_01,control,2026-04-26T14:31,enterprise,57
551,212,EXP_MODEL_02,control,2026-03-12T00:47,returning,307
552,107,EXP_MODEL_02,treatment,2026-03-19T05:36,new,78
553,384,EXP_PROMPT_01,treatment,2026-04-28T23:17,new,428
554,338,EXP_MODEL_02,treatment,2026-04-30T00:23,new,482
555,48,EXP_PROMPT_01,control,2026-04-17T01:44,enterprise,484
556,470,EXP_PROMPT_01,treatment,2026-03-15T19:49,new,471
557,29,EXP_PROMPT_01,control,2026-03-14T08:27,returning,345
558,600,EXP_MODEL_02,treatment,2026-04-20T12:41,new,584
559,277,EXP_PROMPT_01,treatment,2026-04-14T14:47,enterprise,514
560,447,EXP_PROMPT_01,control,2026-03-27T13:47,returning,580
561,396,EXP_MODEL_02,control,2026-04-15T03:02,returning,501
562,578,EXP_MODEL_02,control,2026-04-13T21:04,new,428
563,343,EXP_PROMPT_01,treatment,2026-03-25T05:42,enterprise,666
564,252,EXP_PROMPT_01,control,2026-04-11T08:57,enterprise,264
565,590,EXP_PROMPT_01,control,2026-03-31T18:28,new,688
566,270,EXP_MODEL_02,treatment,2026-03-03T21:58,enterprise,84
567,301,EXP_MODEL_02,treatment,2026-03-08T07:10,new,118
568,114,EXP_PROMPT_01,treatment,2026-04-07T21:10,returning,189
569,234,EXP_PROMPT_01,treatment,2026-03-26T05:20,enterprise,430
570,270,EXP_MODEL_02,control,2026-03-18T22:35,returning,448
571,571,EXP_MODEL_02,control,2026-03-01T15:42,enterprise,160
572,52,EXP_MODEL_02,treatment,2026-04-20T00:14,returning,604
573,168,EXP_MODEL_02,control,2026-03-01T10:12,new,574
574,179,EXP_PROMPT_01,treatment,2026-04-09T06:35,returning,142
575,502,EXP_PROMPT_01,control,2026-04-30T12:44,enterprise,168
576,197,EXP_PROMPT_01,treatment,2026-03-16T11:58,enterprise,270
577,538,EXP_MODEL_02,treatment,2026-03-31T19:53,new,92
578,521,EXP_MODEL_02,control,2026-04-17T00:33,enterprise,371
579,449,EXP_MODEL_02,treatment,2026-03-09T17:08,new,330
580,395,EXP_PROMPT_01,treatment,2026-03-24T14:33,returning,241
581,313,EXP_MODEL_02,control,2026-03-20T05:42,new,456
582,490,EXP_PROMPT_01,control,2026-03-08T06:26,returning,673
583,130,EXP_PROMPT_01,treatment,2026-04-29T21:58,enterprise,255
584,257,EXP_MODEL_02,treatment,2026-04-05T15:13,new,362
585,40,EXP_MODEL_02,treatment,2026-04-24T21:40,new,307
586,311,EXP_MODEL_02,control,2026-04-08T07:55,enterprise,250
587,356,EXP_MODEL_02,control,2026-03-17T03:05,new,624
588,12,EXP_PROMPT_01,treatment,2026-05-01T22:14,returning,230
589,398,EXP_PROMPT_01,control,2026-03-16T04:51,returning,471
590,421,EXP_MODEL_02,treatment,2026-04-27T17:36,new,193
591,487,EXP_PROMPT_01,control,2026-04-02T12:35,new,310
592,283,EXP_MODEL_02,control,2026-04-03T21:46,new,612
593,136,EXP_MODEL_02,control,2026-04-13T05:30,returning,565
594,84,EXP_PROMPT_01,control,2026-03-09T04:42,new,161
595,196,EXP_PROMPT_01,treatment,2026-03-25T06:33,new,316
596,361,EXP_MODEL_02,treatment,2026-03-24T04:58,enterprise,481
597,238,EXP_MODEL_02,treatment,2026-03-11T07:50,new,450
598,10,EXP_PROMPT_01,treatment,2026-04-18T14:54,new,411
599,328,EXP_MODEL_02,control,2026-04-22T02:50,returning,669
600,178,EXP_PROMPT_01,control,2026-03-29T09:51,new,48
601,495,EXP_PROMPT_01,treatment,2026-03-29T23:02,returning,569
602,566,EXP_MODEL_02,treatment,2026-04-14T16:36,new,227
603,263,EXP_PROMPT_01,treatment,2026-04-14T09:43,new,322
604,378,EXP_MODEL_02,treatment,2026-03-13T19:17,new,365
605,369,EXP_MODEL_02,treatment,2026-03-27T15:11,enterprise,128
606,496,EXP_MODEL_02,treatment,2026-04-29T22:47,returning,527
607,296,EXP_MODEL_02,treatment,2026-03-26T23:15,new,563
608,193,EXP_MODEL_02,treatment,2026-03-03T13:33,returning,541
609,257,EXP_MODEL_02,treatment,2026-04-09T10:19,new,404
610,540,EXP_MODEL_02,treatment,2026-04-06T03:21,returning,603
611,35,EXP_PROMPT_01,treatment,2026-03-18T15:21,new,23
612,390,EXP_MODEL_02,treatment,2026-04-10T03:36,enterprise,597
613,473,EXP_MODEL_02,control,2026-04-09T14:53,new,183
614,320,EXP_MODEL_02,control,2026-04-05T04:30,returning,369
615,460,EXP_PROMPT_01,treatment,2026-04-25T08:58,enterprise,601
616,242,EXP_MODEL_02,control,2026-03-06T18:59,returning,348
617,415,EXP_PROMPT_01,treatment,2026-03-02T09:29,enterprise,630
618,587,EXP_MODEL_02,treatment,2026-04-14T14:18,enterprise,391
619,505,EXP_PROMPT_01,control,2026-04-22T05:32,enterprise,677
620,106,EXP_MODEL_02,treatment,2026-04-12T17:34,returning,167
621,117,EXP_PROMPT_01,control,2026-04-11T10:47,returning,147
622,397,EXP_MODEL_02,treatment,2026-03-31T11:47,enterprise,688
623,237,EXP_MODEL_02,control,2026-04-16T09:10,enterprise,538
624,579,EXP_MODEL_02,control,2026-04-26T07:25,new,466
625,19,EXP_PROMPT_01,control,2026-04-09T01:43,returning,257
626,388,EXP_MODEL_02,treatment,2026-03-14T18:45,returning,135
627,86,EXP_MODEL_02,control,2026-04-09T08:18,returning,403
628,367,EXP_MODEL_02,control,2026-03-29T16:25,enterprise,510
629,26,EXP_PROMPT_01,treatment,2026-04-26T18:18,returning,578
630,168,EXP_MODEL_02,control,2026-03-26T06:15,enterprise,463
631,326,EXP_MODEL_02,treatment,2026-04-03T14:25,enterprise,66
632,407,EXP_PROMPT_01,treatment,2026-03-11T09:33,returning,318
633,305,EXP_PROMPT_01,control,2026-04-11T17:32,returning,91
634,492,EXP_MODEL_02,treatment,2026-03-09T03:13,new,443
635,192,EXP_PROMPT_01,treatment,2026-03-19T01:41,enterprise,367
636,303,EXP_MODEL_02,treatment,2026-04-16T14:17,new,122
637,286,EXP_PROMPT_01,control,2026-04-21T02:48,enterprise,498
638,28,EXP_MODEL_02,treatment,2026-03-10T16:50,returning,121
639,221,EXP_PROMPT_01,treatment,2026-04-25T08:17,returning,167
640,209,EXP_PROMPT_01,treatment,2026-04-04T12:31,new,75
641,476,EXP_MODEL_02,control,2026-03-23T07:17,enterprise,443
642,456,EXP_PROMPT_01,control,2026-04-04T07:44,enterprise,43
643,582,EXP_MODEL_02,control,2026-03-06T08:51,returning,214
644,299,EXP_MODEL_02,control,2026-03-21T21:46,enterprise,383
645,591,EXP_PROMPT_01,treatment,2026-03-12T02:05,returning,269
646,212,EXP_PROMPT_01,treatment,2026-04-19T15:57,new,384
647,99,EXP_PROMPT_01,treatment,2026-04-30T19:58,returning,346
648,408,EXP_PROMPT_01,control,2026-04-22T16:25,enterprise,196
649,381,EXP_PROMPT_01,control,2026-04-10T04:57,returning,611
650,438,EXP_MODEL_02,treatment,2026-03-08T20:25,new,333
651,556,EXP_MODEL_02,treatment,2026-04-10T12:43,enterprise,343
652,40,EXP_PROMPT_01,control,2026-04-27T19:49,returning,577
653,354,EXP_PROMPT_01,control,2026-04-19T16:15,enterprise,321
654,383,EXP_MODEL_02,treatment,2026-03-12T02:00,new,417
655,356,EXP_PROMPT_01,treatment,2026-04-30T13:29,returning,324
656,258,EXP_PROMPT_01,treatment,2026-03-08T03:53,new,147
657,527,EXP_PROMPT_01,control,2026-04-19T08:44,enterprise,441
658,423,EXP_PROMPT_01,control,2026-04-22T01:31,returning,281
659,277,EXP_PROMPT_01,treatment,2026-03-08T05:42,new,344
660,40,EXP_MODEL_02,control,2026-03-21T13:44,enterprise,245
661,307,EXP_MODEL_02,control,2026-03-08T14:45,returning,666
662,34,EXP_PROMPT_01,treatment,2026-04-20T10:21,new,203
663,590,EXP_PROMPT_01,treatment,2026-03-03T16:33,new,586
664,28,EXP_PROMPT_01,control,2026-04-03T20:41,new,233
665,292,EXP_MODEL_02,control,2026-03-05T15:06,new,259
666,378,EXP_PROMPT_01,treatment,2026-03-23T05:10,returning,99
667,431,EXP_PROMPT_01,control,2026-03-01T20:46,new,528
668,73,EXP_MODEL_02,treatment,2026-04-02T18:03,new,689
669,173,EXP_MODEL_02,treatment,2026-03-23T17:57,new,473
670,118,EXP_PROMPT_01,control,2026-03-25T03:55,returning,104
671,456,EXP_PROMPT_01,control,2026-03-05T00:11,returning,71
672,558,EXP_PROMPT_01,treatment,2026-04-28T19:28,returning,121
673,12,EXP_PROMPT_01,treatment,2026-03-20T12:59,returning,674
674,44,EXP_PROMPT_01,treatment,2026-03-11T18:14,new,426
675,80,EXP_PROMPT_01,treatment,2026-03-08T11:46,new,15
676,488,EXP_MODEL_02,treatment,2026-04-07T12:39,enterprise,620
677,453,EXP_PROMPT_01,treatment,2026-04-01T04:19,returning,6
678,450,EXP_MODEL_02,treatment,2026-03-14T19:24,returning,198
679,138,EXP_MODEL_02,treatment,2026-04-18T23:06,returning,402
680,361,EXP_MODEL_02,treatment,2026-04-06T08:23,enterprise,431
681,217,EXP_MODEL_02,treatment,2026-03-31T23:57,new,466
682,337,EXP_PROMPT_01,treatment,2026-04-11T15:09,new,540
683,263,EXP_PROMPT_01,treatment,2026-03-06T20:37,enterprise,558
684,318,EXP_MODEL_02,treatment,2026-03-27T13:42,returning,684
685,320,EXP_MODEL_02,treatment,2026-04-26T18:24,returning,515
686,342,EXP_MODEL_02,treatment,2026-04-13T21:58,enterprise,517
687,466,EXP_PROMPT_01,control,2026-03-18T15:53,enterprise,289
688,89,EXP_MODEL_02,control,2026-03-20T19:12,new,603
689,222,EXP_PROMPT_01,treatment,2026-04-23T11:40,returning,586
690,364,EXP_PROMPT_01,treatment,2026-03-09T19:28,new,201
691,265,EXP_MODEL_02,control,2026-04-02T14:42,enterprise,242
692,47,EXP_PROMPT_01,treatment,2026-04-05T18:57,returning,402
693,28,EXP_MODEL_02,control,2026-04-19T11:27,enterprise,678
694,538,EXP_MODEL_02,control,2026-03-25T23:06,new,201
695,239,EXP_MODEL_02,treatment,2026-04-18T00:06,enterprise,161
696,143,EXP_PROMPT_01,control,2026-04-28T20:45,returning,40
697,16,EXP_MODEL_02,treatment,2026-04-27T22:42,enterprise,655
698,333,EXP_MODEL_02,treatment,2026-03-11T21:20,returning,42
699,336,EXP_PROMPT_01,treatment,2026-03-17T03:42,new,465
700,448,EXP_PROMPT_01,control,2026-03-08T06:37,returning,217
701,424,EXP_MODEL_02,control,2026-03-13T11:54,enterprise,136
702,529,EXP_PROMPT_01,treatment,2026-04-07T17:58,enterprise,571
703,495,EXP_MODEL_02,treatment,2026-04-23T16:35,enterprise,405
704,595,EXP_PROMPT_01,control,2026-04-10T23:55,new,34
705,435,EXP_MODEL_02,control,2026-03-18T12:06,new,146
706,11,EXP_MODEL_02,control,2026-03-20T09:11,enterprise,195
707,402,EXP_PROMPT_01,control,2026-04-19T04:33,new,191
708,182,EXP_MODEL_02,treatment,2026-04-08T16:13,returning,498
709,213,EXP_MODEL_02,treatment,2026-03-16T21:09,enterprise,262
710,128,EXP_PROMPT_01,treatment,2026-03-31T19:02,new,50
711,382,EXP_PROMPT_01,treatment,2026-03-26T23:59,new,514
712,27,EXP_PROMPT_01,treatment,2026-03-27T15:06,enterprise,679
713,16,EXP_PROMPT_01,treatment,2026-04-02T23:02,returning,489
714,591,EXP_PROMPT_01,control,2026-03-14T19:52,returning,187
715,376,EXP_PROMPT_01,control,2026-03-02T14:03,enterprise,58
716,50,EXP_PROMPT_01,treatment,2026-03-06T04:43,new,313
717,177,EXP_PROMPT_01,control,2026-04-04T07:51,new,96
718,286,EXP_MODEL_02,control,2026-03-16T12:51,new,319
719,498,EXP_MODEL_02,control,2026-03-29T01:41,enterprise,556
720,219,EXP_PROMPT_01,control,2026-04-21T11:06,new,429
721,466,EXP_MODEL_02,control,2026-04-27T12:31,enterprise,350
722,438,EXP_MODEL_02,treatment,2026-03-29T16:52,new,351
723,419,EXP_MODEL_02,treatment,2026-04-29T12:55,returning,642
724,160,EXP_MODEL_02,control,2026-03-24T05:06,enterprise,157
725,175,EXP_MODEL_02,treatment,2026-04-01T18:15,new,435
726,508,EXP_PROMPT_01,control,2026-03-07T21:04,new,135
727,20,EXP_PROMPT_01,treatment,2026-04-25T05:49,new,341
728,342,EXP_MODEL_02,treatment,2026-03-26T04:59,new,560
729,263,EXP_MODEL_02,control,2026-03-12T11:48,enterprise,510
730,519,EXP_MODEL_02,control,2026-03-12T18:44,returning,504
731,449,EXP_PROMPT_01,treatment,2026-03-17T00:09,new,448
732,402,EXP_PROMPT_01,control,2026-05-02T10:18,returning,426
733,25,EXP_MODEL_02,treatment,2026-04-08T12:37,enterprise,256
734,322,EXP_MODEL_02,control,2026-03-08T00:57,new,389
735,207,EXP_PROMPT_01,control,2026-03-24T10:33,enterprise,398
736,598,EXP_PROMPT_01,control,2026-03-15T11:22,new,48
737,413,EXP_MODEL_02,control,2026-04-04T16:07,enterprise,330
738,470,EXP_MODEL_02,treatment,2026-04-11T14:53,returning,290
739,6,EXP_MODEL_02,treatment,2026-04-09T04:41,new,357
740,535,EXP_PROMPT_01,treatment,2026-03-07T20:36,returning,235
741,61,EXP_PROMPT_01,treatment,2026-04-05T15:36,enterprise,520
742,578,EXP_PROMPT_01,treatment,2026-03-22T18:59,new,443
743,441,EXP_PROMPT_01,treatment,2026-03-29T03:54,returning,30
744,58,EXP_PROMPT_01,treatment,2026-03-06T06:16,enterprise,318
745,174,EXP_PROMPT_01,treatment,2026-03-19T01:49,enterprise,540
746,284,EXP_PROMPT_01,treatment,2026-03-08T10:47,enterprise,48
747,424,EXP_PROMPT_01,control,2026-03-28T13:12,enterprise,16
748,434,EXP_MODEL_02,control,2026-05-02T08:31,returning,486
749,568,EXP_PROMPT_01,control,2026-03-07T15:34,enterprise,142
750,470,EXP_PROMPT_01,control,2026-04-08T22:44,enterprise,622
751,469,EXP_MODEL_02,treatment,2026-04-04T05:41,enterprise,643
752,570,EXP_PROMPT_01,control,2026-04-21T18:18,new,483
753,466,EXP_PROMPT_01,treatment,2026-04-06T00:15,new,581
754,504,EXP_PROMPT_01,treatment,2026-03-07T20:10,returning,507
755,364,EXP_PROMPT_01,treatment,2026-04-16T20:24,new,285
756,286,EXP_MODEL_02,control,2026-03-16T22:01,enterprise,311
757,472,EXP_PROMPT_01,treatment,2026-03-06T00:02,returning,169
