case_id,industry,region,risk_tier,stream_hour,selected_for_label,selection_probability,label_cost_usd
2275,public_sector,NA,low,14,0,0.087,14.98
2276,finance,APAC,low,7,0,0.174,4.29
2277,healthcare,EMEA,low,2,0,0.101,10.46
2278,finance,APAC,low,0,1,0.159,5.25
2279,public_sector,NA,low,18,0,0.109,11.79
2280,healthcare,APAC,medium,2,0,0.204,13.92
2281,education,NA,low,8,0,0.337,6.66
2282,finance,NA,high,4,0,0.326,5.23
2283,finance,APAC,low,22,0,0.323,8.6
2284,finance,NA,low,15,0,0.225,5.77
2285,finance,APAC,high,16,0,0.115,10.21
2286,finance,NA,medium,17,0,0.175,11.0
2287,finance,APAC,low,11,0,0.169,7.5
2288,finance,EMEA,low,11,0,0.321,2.16
2289,healthcare,APAC,low,22,0,0.15,5.11
2290,education,APAC,low,13,0,0.345,17.43
2291,public_sector,NA,low,2,0,0.06,4.09
2292,education,APAC,medium,7,1,0.126,3.58
2293,education,NA,low,13,0,0.287,2.79
2294,education,NA,low,2,1,0.349,4.89
2295,public_sector,NA,low,23,1,0.052,17.91
2296,public_sector,APAC,low,22,0,0.318,13.46
2297,healthcare,NA,medium,20,0,0.184,14.7
2298,education,APAC,low,17,0,0.323,7.01
2299,finance,EMEA,low,0,0,0.164,1.9
2300,education,APAC,low,7,0,0.134,7.94
2301,retail,EMEA,low,17,0,0.197,17.1
2302,retail,APAC,low,17,1,0.317,3.45
2303,public_sector,NA,low,1,0,0.25,4.01
2304,retail,APAC,low,22,0,0.159,11.34
2305,healthcare,EMEA,low,19,0,0.248,11.66
2306,healthcare,NA,low,9,1,0.35,8.56
2307,education,NA,medium,18,0,0.145,16.5
2308,public_sector,EMEA,low,21,0,0.236,5.6
2309,finance,EMEA,low,17,1,0.275,3.41
2310,retail,NA,low,14,0,0.217,13.39
2311,public_sector,NA,low,23,0,0.181,11.74
2312,healthcare,APAC,low,16,0,0.275,2.94
2313,public_sector,EMEA,medium,8,0,0.233,14.61
2314,retail,NA,low,0,0,0.282,17.28
2315,healthcare,APAC,medium,2,0,0.252,11.61
2316,public_sector,APAC,low,20,0,0.13,2.83
2317,retail,APAC,medium,12,0,0.154,15.02
2318,education,EMEA,medium,9,0,0.322,10.4
2319,healthcare,NA,high,4,0,0.214,11.14
2320,healthcare,EMEA,low,0,0,0.293,3.57
2321,finance,NA,low,5,0,0.058,3.77
2322,finance,EMEA,medium,14,0,0.144,14.16
2323,finance,EMEA,low,20,1,0.157,11.06
2324,finance,APAC,medium,17,0,0.316,9.37
2325,healthcare,APAC,low,13,1,0.163,3.9
2326,education,APAC,low,2,0,0.052,7.09
2327,finance,APAC,medium,11,1,0.121,10.57
2328,public_sector,EMEA,medium,4,0,0.11,3.47
2329,healthcare,APAC,medium,15,0,0.328,13.17
2330,finance,NA,medium,2,0,0.274,5.22
2331,healthcare,NA,low,10,0,0.22,12.56
2332,retail,EMEA,medium,16,0,0.201,12.32
2333,finance,NA,medium,12,0,0.215,17.27
2334,education,EMEA,medium,1,0,0.273,1.81
2335,public_sector,APAC,low,11,1,0.108,17.26
2336,retail,NA,low,2,0,0.172,1.69
2337,finance,EMEA,high,20,1,0.072,8.64
2338,education,EMEA,low,21,0,0.095,4.0
2339,retail,EMEA,medium,23,0,0.061,15.61
2340,education,NA,medium,20,1,0.139,9.73
2341,education,APAC,low,20,0,0.231,13.13
2342,retail,EMEA,low,4,0,0.17,3.79
2343,finance,APAC,low,21,0,0.2,10.33
2344,retail,EMEA,high,7,0,0.121,7.11
2345,retail,APAC,medium,21,0,0.251,13.8
2346,healthcare,NA,medium,16,0,0.07,8.96
2347,retail,EMEA,low,12,0,0.275,14.99
2348,education,EMEA,low,18,1,0.19,17.11
2349,public_sector,EMEA,low,4,0,0.172,17.07
2350,finance,APAC,low,11,0,0.06,8.01
2351,education,NA,low,14,0,0.233,7.16
2352,finance,NA,medium,15,0,0.057,14.11
2353,healthcare,NA,low,2,0,0.163,2.68
2354,retail,EMEA,low,3,0,0.348,7.37
2355,healthcare,EMEA,low,12,0,0.205,5.04
2356,education,APAC,high,4,0,0.118,10.66
2357,retail,EMEA,low,9,0,0.104,5.19
2358,healthcare,NA,low,6,0,0.286,2.08
2359,education,EMEA,low,12,0,0.332,4.91
2360,public_sector,EMEA,low,6,0,0.276,13.73
2361,healthcare,NA,low,9,0,0.305,5.9
2362,healthcare,EMEA,low,5,0,0.294,3.94
2363,finance,EMEA,high,18,0,0.336,15.35
2364,retail,EMEA,low,20,0,0.254,16.64
2365,retail,EMEA,low,0,1,0.064,14.56
2366,education,NA,high,20,0,0.123,12.89
2367,education,APAC,medium,4,0,0.079,16.06
2368,healthcare,EMEA,low,14,0,0.345,15.26
2369,public_sector,APAC,high,15,0,0.095,6.11
2370,finance,APAC,low,16,0,0.07,6.51
2371,education,NA,low,15,0,0.216,17.85
2372,healthcare,APAC,low,15,0,0.177,11.92
2373,finance,EMEA,high,21,0,0.13,7.07
2374,education,APAC,high,17,0,0.219,8.23
2375,healthcare,NA,low,14,0,0.197,3.82
2376,finance,NA,low,14,0,0.34,16.38
2377,public_sector,EMEA,medium,20,0,0.084,15.53
2378,public_sector,NA,low,12,0,0.125,9.92
2379,retail,EMEA,low,4,0,0.125,6.79
2380,healthcare,EMEA,medium,4,1,0.071,17.44
2381,public_sector,APAC,low,13,0,0.072,9.82
2382,retail,EMEA,low,17,0,0.267,17.39
2383,education,APAC,low,12,0,0.11,6.73
2384,finance,NA,low,14,0,0.224,16.9
2385,education,APAC,medium,6,0,0.18,11.6
2386,public_sector,APAC,high,5,0,0.152,13.07
2387,education,EMEA,medium,22,0,0.301,16.17
2388,education,NA,medium,22,0,0.212,16.24
2389,public_sector,NA,medium,23,0,0.218,9.98
2390,retail,APAC,low,3,1,0.052,10.92
2391,public_sector,APAC,medium,14,0,0.264,15.75
2392,public_sector,APAC,medium,13,0,0.08,16.32
2393,public_sector,APAC,low,8,0,0.159,4.09
2394,education,EMEA,medium,5,1,0.226,11.09
2395,public_sector,APAC,medium,3,0,0.158,11.21
2396,education,EMEA,medium,7,0,0.217,17.07
2397,public_sector,APAC,low,15,0,0.25,1.83
2398,education,EMEA,low,11,0,0.305,17.48
2399,public_sector,APAC,medium,12,0,0.207,14.98
2400,healthcare,NA,high,17,0,0.163,17.78
2401,education,EMEA,medium,1,0,0.233,17.22
2402,healthcare,EMEA,medium,17,0,0.117,2.08
2403,education,NA,medium,20,0,0.219,15.58
2404,public_sector,NA,medium,22,0,0.263,16.78
2405,finance,EMEA,low,3,0,0.129,11.33
2406,public_sector,APAC,medium,20,0,0.156,3.98
2407,retail,APAC,medium,11,0,0.191,3.34
2408,finance,EMEA,low,17,0,0.185,6.16
2409,retail,EMEA,low,10,0,0.163,6.39
2410,public_sector,APAC,medium,13,0,0.243,11.24
2411,public_sector,APAC,low,20,0,0.092,16.02
2412,finance,EMEA,low,4,0,0.141,3.8
2413,retail,EMEA,high,4,0,0.082,10.48
2414,healthcare,EMEA,low,8,0,0.298,12.14
2415,healthcare,EMEA,low,4,0,0.29,14.67
2416,retail,APAC,medium,3,0,0.224,10.56
2417,finance,APAC,low,0,0,0.275,15.45
2418,finance,APAC,medium,10,1,0.198,17.08
2419,finance,EMEA,low,9,0,0.203,14.04
2420,finance,NA,high,2,0,0.181,1.53
2421,public_sector,APAC,low,15,0,0.233,2.62
2422,public_sector,EMEA,medium,12,1,0.282,11.48
2423,healthcare,APAC,low,9,0,0.136,16.72
2424,education,EMEA,low,14,0,0.199,15.81
2425,retail,APAC,medium,1,0,0.126,14.01
2426,retail,APAC,medium,14,0,0.145,7.85
2427,retail,NA,high,10,0,0.245,4.07
2428,finance,NA,low,20,0,0.057,8.91
2429,healthcare,APAC,low,6,0,0.331,3.32
2430,healthcare,APAC,low,15,0,0.08,17.37
2431,retail,APAC,low,18,0,0.205,6.58
2432,healthcare,NA,high,8,0,0.341,13.13
2433,finance,EMEA,low,0,0,0.225,15.63
2434,retail,APAC,medium,15,0,0.097,5.84
2435,retail,NA,low,22,0,0.287,10.34
2436,finance,NA,medium,6,0,0.15,5.04
2437,finance,APAC,low,19,0,0.133,9.51
2438,retail,APAC,medium,4,0,0.092,10.83
2439,public_sector,NA,low,16,0,0.287,2.4
2440,education,NA,high,20,0,0.213,17.87
2441,healthcare,NA,low,13,0,0.069,17.15
2442,education,NA,low,1,0,0.054,15.49
2443,finance,EMEA,medium,18,0,0.114,15.22
2444,public_sector,EMEA,low,12,1,0.242,4.06
2445,healthcare,APAC,low,3,0,0.14,10.13
2446,public_sector,APAC,medium,5,0,0.305,16.24
2447,finance,APAC,low,0,0,0.271,1.74
2448,education,NA,medium,5,1,0.057,8.07
2449,retail,NA,medium,23,1,0.06,3.48
2450,healthcare,NA,low,6,0,0.207,9.53
2451,healthcare,NA,low,6,0,0.302,10.88
2452,finance,APAC,low,14,1,0.242,7.37
2453,healthcare,EMEA,low,18,0,0.27,4.93
2454,healthcare,EMEA,medium,10,0,0.345,13.9
2455,healthcare,EMEA,low,21,0,0.318,17.93
2456,finance,NA,medium,10,0,0.073,11.09
2457,finance,NA,low,7,0,0.105,15.78
2458,healthcare,NA,low,16,0,0.111,13.46
2459,public_sector,EMEA,low,9,0,0.319,2.71
2460,finance,APAC,high,12,0,0.176,3.48
2461,finance,EMEA,low,4,0,0.267,15.34
2462,public_sector,EMEA,low,13,0,0.202,15.83
2463,finance,APAC,low,7,0,0.276,11.23
2464,finance,APAC,medium,2,0,0.345,13.12
2465,healthcare,EMEA,low,12,0,0.116,10.58
2466,finance,APAC,low,12,0,0.148,3.88
2467,healthcare,APAC,low,5,0,0.201,4.53
2468,finance,EMEA,low,13,0,0.293,12.86
2469,healthcare,APAC,low,2,0,0.324,13.07
2470,healthcare,APAC,low,8,0,0.254,17.13
2471,education,EMEA,low,23,0,0.296,5.62
2472,retail,EMEA,medium,10,1,0.17,10.42
2473,healthcare,NA,medium,8,0,0.193,5.81
2474,healthcare,NA,medium,4,0,0.237,15.34
2475,public_sector,NA,low,4,0,0.155,17.62
2476,finance,EMEA,low,7,1,0.204,10.6
2477,finance,NA,low,21,0,0.068,2.01
2478,finance,APAC,low,11,0,0.225,10.13
2479,education,APAC,high,22,0,0.153,8.27
2480,healthcare,NA,low,22,0,0.191,12.52
2481,education,APAC,medium,21,0,0.255,11.45
2482,public_sector,APAC,high,4,0,0.13,11.4
2483,finance,APAC,low,8,0,0.275,16.17
2484,finance,NA,medium,20,0,0.246,10.15
2485,public_sector,NA,low,6,0,0.29,6.93
2486,healthcare,APAC,low,19,0,0.325,16.23
2487,retail,APAC,low,14,1,0.116,16.27
2488,public_sector,APAC,medium,14,0,0.235,10.64
2489,finance,APAC,medium,1,1,0.149,11.38
2490,retail,NA,low,13,0,0.097,4.77
2491,retail,NA,high,10,0,0.142,5.01
2492,public_sector,APAC,high,16,1,0.177,15.28
2493,public_sector,APAC,low,1,1,0.056,1.66
2494,public_sector,APAC,medium,23,0,0.237,12.48
2495,retail,APAC,low,18,0,0.145,4.33
2496,education,APAC,medium,13,0,0.199,12.72
2497,retail,EMEA,low,20,0,0.122,7.39
2498,retail,NA,medium,12,0,0.278,8.51
2499,retail,APAC,low,10,0,0.286,14.55
2500,healthcare,NA,low,15,0,0.054,14.65
2501,education,APAC,low,5,0,0.229,5.93
2502,healthcare,EMEA,high,0,0,0.297,13.27
2503,retail,APAC,low,7,0,0.121,6.55
2504,public_sector,NA,low,20,0,0.161,1.83
2505,retail,APAC,high,13,0,0.313,2.72
2506,retail,APAC,medium,21,1,0.191,7.56
2507,healthcare,NA,low,19,0,0.139,17.86
2508,finance,NA,low,11,0,0.315,17.62
2509,education,NA,high,16,1,0.169,5.95
2510,finance,APAC,low,17,1,0.077,9.96
2511,education,NA,low,17,0,0.163,7.72
2512,education,APAC,low,14,0,0.349,10.02
2513,education,NA,low,19,0,0.063,17.96
2514,public_sector,APAC,low,14,1,0.081,3.21
2515,finance,APAC,low,23,1,0.092,2.4
2516,finance,EMEA,medium,12,0,0.152,6.1
2517,healthcare,APAC,medium,5,0,0.091,14.64
2518,finance,NA,medium,7,0,0.13,15.99
2519,finance,APAC,low,14,0,0.081,12.41
2520,education,APAC,medium,10,0,0.197,17.19
2521,healthcare,NA,high,3,0,0.129,11.32
2522,healthcare,APAC,low,4,0,0.108,12.96
2523,retail,NA,low,10,1,0.192,2.88
2524,education,APAC,medium,3,1,0.099,10.56
2525,public_sector,EMEA,high,23,0,0.085,3.75
2526,finance,APAC,low,8,0,0.237,16.43
2527,healthcare,EMEA,medium,20,0,0.322,5.78
2528,retail,EMEA,low,2,0,0.111,4.31
2529,retail,APAC,low,4,0,0.17,1.57
2530,finance,EMEA,medium,8,0,0.168,8.75
2531,finance,NA,high,22,0,0.297,15.72
2532,public_sector,EMEA,low,20,1,0.15,6.85
2533,public_sector,EMEA,medium,20,0,0.165,12.72
2534,finance,APAC,low,8,0,0.074,16.29
2535,finance,NA,high,9,0,0.31,13.82
2536,education,APAC,low,12,0,0.197,6.73
2537,finance,NA,medium,20,0,0.29,2.35
2538,finance,NA,medium,6,0,0.054,1.53
2539,finance,NA,medium,4,0,0.067,1.56
2540,retail,NA,high,20,0,0.13,6.61
2541,education,APAC,medium,19,0,0.327,16.07
2542,finance,APAC,low,17,0,0.313,15.57
2543,finance,NA,medium,2,0,0.116,14.41
2544,public_sector,NA,low,15,0,0.161,17.73
2545,education,NA,medium,0,0,0.22,14.08
2546,public_sector,EMEA,low,23,0,0.318,13.08
2547,finance,EMEA,medium,3,0,0.092,5.89
2548,retail,APAC,low,12,1,0.232,8.03
2549,education,NA,low,14,0,0.138,12.49
2550,public_sector,EMEA,low,23,0,0.138,16.77
2551,retail,EMEA,high,1,0,0.166,9.62
2552,retail,EMEA,medium,7,0,0.054,3.35
2553,public_sector,EMEA,low,2,0,0.302,6.25
2554,healthcare,NA,low,14,0,0.196,12.87
2555,education,APAC,low,15,0,0.068,3.18
2556,healthcare,EMEA,low,8,0,0.089,11.7
2557,education,APAC,medium,10,0,0.252,9.24
2558,retail,APAC,low,10,0,0.205,11.18
2559,retail,APAC,medium,4,0,0.136,17.27
2560,healthcare,APAC,low,7,1,0.301,14.33
2561,finance,EMEA,low,7,0,0.086,15.22
2562,finance,EMEA,low,6,0,0.062,12.53
2563,public_sector,EMEA,high,0,0,0.175,2.74
2564,education,NA,low,0,0,0.077,3.95
2565,education,NA,low,11,0,0.216,15.5
2566,public_sector,APAC,low,13,1,0.308,11.74
2567,finance,NA,low,9,0,0.056,15.01
2568,healthcare,EMEA,medium,3,0,0.134,11.09
2569,public_sector,APAC,medium,12,0,0.148,12.71
2570,finance,EMEA,high,11,0,0.098,1.83
2571,public_sector,NA,high,20,1,0.094,1.51
2572,education,NA,low,10,1,0.058,2.92
2573,retail,APAC,high,3,1,0.063,16.17
2574,education,EMEA,low,13,1,0.268,17.03
2575,finance,APAC,low,20,0,0.25,9.62
2576,education,EMEA,medium,0,1,0.132,4.86
2577,education,APAC,medium,5,1,0.166,10.39
2578,retail,NA,low,23,0,0.14,14.2
2579,public_sector,EMEA,medium,0,0,0.173,1.91
2580,public_sector,EMEA,low,12,1,0.234,11.73
2581,education,NA,medium,12,0,0.209,12.39
2582,finance,NA,medium,16,0,0.181,6.45
2583,healthcare,EMEA,low,23,0,0.19,12.23
2584,education,APAC,low,17,1,0.081,17.45
2585,retail,NA,high,4,0,0.208,16.19
2586,education,NA,high,22,1,0.314,4.54
2587,education,EMEA,low,9,0,0.16,10.56
2588,retail,APAC,medium,16,0,0.247,6.33
2589,public_sector,NA,low,1,0,0.178,10.3
2590,finance,NA,low,4,1,0.076,4.57
2591,finance,APAC,medium,18,1,0.268,12.97
2592,public_sector,APAC,low,1,0,0.118,8.9
2593,finance,NA,medium,5,0,0.197,11.07
2594,healthcare,APAC,low,9,0,0.075,4.48
2595,public_sector,APAC,high,7,0,0.325,10.85
2596,retail,APAC,low,4,0,0.14,2.94
2597,healthcare,APAC,low,0,0,0.09,17.29
2598,retail,NA,low,1,0,0.111,13.29
2599,public_sector,EMEA,low,15,1,0.243,10.01
2600,finance,NA,low,13,1,0.341,17.06
2601,retail,NA,low,23,1,0.197,5.97
2602,public_sector,EMEA,low,14,0,0.081,15.29
2603,healthcare,NA,high,8,0,0.083,2.67
2604,public_sector,EMEA,medium,23,0,0.231,9.72
2605,public_sector,EMEA,low,12,0,0.252,16.78
2606,retail,APAC,low,2,1,0.061,5.87
2607,healthcare,NA,high,23,0,0.19,2.43
2608,healthcare,NA,low,2,1,0.11,4.51
2609,public_sector,NA,high,5,0,0.317,17.28
2610,healthcare,NA,low,13,0,0.139,12.67
2611,retail,EMEA,medium,1,0,0.336,15.68
2612,finance,APAC,medium,16,1,0.267,6.74
2613,public_sector,APAC,low,19,0,0.164,12.05
2614,education,EMEA,low,18,0,0.217,8.93
2615,education,NA,medium,18,0,0.323,9.38
2616,healthcare,APAC,medium,20,1,0.07,2.4
2617,healthcare,NA,medium,18,0,0.104,4.26
2618,public_sector,APAC,medium,6,1,0.09,4.4
2619,finance,EMEA,low,21,0,0.09,15.56
2620,healthcare,NA,medium,6,0,0.215,17.19
2621,finance,EMEA,medium,18,0,0.304,4.6
2622,finance,APAC,low,11,0,0.184,4.31
2623,retail,APAC,high,3,0,0.2,13.1
2624,public_sector,EMEA,low,2,0,0.06,5.42
2625,public_sector,NA,medium,15,1,0.303,4.96
2626,healthcare,APAC,low,16,0,0.27,12.77
2627,retail,EMEA,low,4,1,0.287,9.89
2628,retail,APAC,low,23,0,0.218,12.18
2629,retail,EMEA,medium,16,0,0.221,11.53
2630,healthcare,APAC,low,1,0,0.149,9.5
2631,education,NA,low,5,0,0.187,10.05
2632,public_sector,APAC,low,8,0,0.3,4.36
2633,healthcare,EMEA,low,1,0,0.094,3.6
2634,public_sector,NA,medium,21,0,0.202,3.94
2635,retail,NA,high,11,0,0.237,13.95
2636,finance,APAC,low,17,0,0.251,6.74
2637,education,EMEA,low,15,0,0.108,17.31
2638,retail,APAC,low,9,0,0.111,15.36
2639,education,NA,medium,3,0,0.261,4.95
2640,finance,NA,low,3,0,0.077,10.86
2641,education,EMEA,low,0,0,0.057,15.46
2642,retail,EMEA,low,7,0,0.213,7.39
2643,public_sector,APAC,low,22,0,0.1,11.01
2644,finance,EMEA,high,1,0,0.182,15.27
2645,finance,NA,low,5,0,0.17,7.78
2646,public_sector,APAC,medium,23,0,0.225,2.5
2647,public_sector,APAC,low,11,0,0.137,9.2
2648,education,EMEA,medium,5,0,0.329,8.76
2649,public_sector,EMEA,low,22,0,0.136,6.45
2650,public_sector,EMEA,high,10,0,0.167,9.52
2651,healthcare,APAC,high,16,0,0.071,16.28
2652,finance,NA,low,8,0,0.339,17.11
2653,retail,NA,low,14,0,0.205,14.2
2654,finance,APAC,low,11,0,0.134,13.85
2655,healthcare,APAC,low,13,1,0.329,7.49
2656,education,APAC,high,13,1,0.094,8.14
2657,education,EMEA,high,13,0,0.185,5.53
2658,retail,APAC,high,20,0,0.078,10.75
2659,public_sector,EMEA,low,11,0,0.226,13.11
2660,retail,APAC,low,21,0,0.093,5.09
2661,education,APAC,low,4,0,0.059,7.53
2662,education,NA,high,4,0,0.053,8.19
2663,retail,NA,high,4,1,0.085,17.43
2664,education,APAC,low,18,0,0.281,5.45
2665,finance,EMEA,low,23,1,0.151,8.0
2666,public_sector,EMEA,medium,6,1,0.344,13.45
2667,healthcare,EMEA,medium,8,0,0.236,11.09
2668,finance,EMEA,high,10,0,0.132,17.29
2669,public_sector,EMEA,medium,20,0,0.338,15.74
2670,retail,EMEA,medium,7,0,0.3,9.1
2671,healthcare,APAC,medium,20,1,0.303,13.4
2672,healthcare,APAC,low,22,0,0.273,10.92
2673,healthcare,NA,low,15,0,0.237,13.77
2674,retail,EMEA,low,10,0,0.331,12.32
2675,education,NA,high,23,0,0.34,17.25
2676,public_sector,EMEA,low,14,0,0.093,5.6
2677,finance,EMEA,low,5,0,0.234,1.66
2678,education,EMEA,medium,15,0,0.246,3.9
2679,public_sector,NA,medium,21,0,0.279,6.23
2680,public_sector,NA,high,0,0,0.162,4.71
2681,finance,NA,low,13,0,0.091,1.98
2682,finance,APAC,low,22,0,0.287,7.98
2683,public_sector,NA,high,9,1,0.176,12.2
2684,retail,EMEA,low,12,0,0.253,17.53
2685,public_sector,EMEA,low,16,1,0.335,13.11
2686,healthcare,EMEA,low,7,1,0.333,12.93
2687,healthcare,NA,medium,3,0,0.339,5.54
2688,healthcare,EMEA,low,6,0,0.243,9.72
2689,finance,APAC,low,17,0,0.154,9.27
2690,retail,APAC,medium,7,0,0.22,5.75
2691,retail,APAC,low,11,0,0.058,3.92
2692,education,APAC,low,1,1,0.176,3.93
2693,finance,APAC,low,12,0,0.183,2.37
2694,public_sector,APAC,low,13,0,0.107,4.68
2695,education,EMEA,low,17,0,0.222,13.55
2696,education,APAC,low,15,0,0.114,8.99
2697,retail,NA,high,7,1,0.087,16.54
2698,education,EMEA,medium,15,0,0.253,6.15
2699,finance,EMEA,medium,14,0,0.093,8.78
2700,public_sector,EMEA,low,7,0,0.086,5.52
2701,healthcare,APAC,high,9,0,0.249,11.22
2702,public_sector,NA,low,3,0,0.163,8.01
2703,finance,NA,medium,21,0,0.14,14.15
2704,healthcare,APAC,low,22,0,0.075,8.69
2705,public_sector,NA,low,17,1,0.213,4.01
2706,retail,NA,low,5,0,0.281,13.31
2707,finance,EMEA,low,15,0,0.322,6.24
2708,education,NA,low,1,0,0.255,9.2
2709,public_sector,NA,low,18,0,0.081,16.44
2710,healthcare,APAC,low,14,0,0.293,16.19
2711,finance,NA,medium,1,0,0.247,17.01
2712,retail,EMEA,low,10,0,0.147,11.71
2713,public_sector,APAC,low,18,1,0.251,17.53
2714,finance,NA,high,10,0,0.063,17.14
2715,education,APAC,low,4,0,0.15,10.53
2716,healthcare,EMEA,medium,20,1,0.109,8.17
2717,education,EMEA,low,10,0,0.313,5.73
2718,healthcare,EMEA,low,7,0,0.283,4.16
2719,healthcare,EMEA,high,20,0,0.102,7.65
2720,education,EMEA,low,7,0,0.349,7.43
2721,retail,APAC,low,14,0,0.196,14.46
2722,education,NA,medium,10,0,0.298,7.62
2723,finance,NA,low,18,0,0.109,12.59
2724,healthcare,APAC,low,19,0,0.145,14.55
2725,finance,EMEA,low,22,1,0.255,1.55
2726,public_sector,EMEA,medium,15,0,0.184,15.56
2727,finance,APAC,low,22,0,0.083,17.62
2728,retail,NA,low,15,0,0.174,4.58
2729,retail,APAC,low,21,0,0.291,12.77
2730,healthcare,APAC,low,7,0,0.059,4.73
2731,finance,APAC,low,17,0,0.228,15.46
2732,public_sector,APAC,low,1,0,0.212,4.3
2733,education,APAC,medium,17,0,0.114,7.17
2734,public_sector,APAC,low,8,0,0.339,12.84
2735,retail,EMEA,low,19,0,0.116,6.41
2736,retail,NA,medium,11,0,0.16,17.96
2737,retail,APAC,low,0,1,0.158,6.08
2738,education,NA,low,12,0,0.07,10.52
2739,finance,EMEA,low,11,0,0.229,12.92
2740,healthcare,EMEA,low,15,0,0.259,8.97
2741,healthcare,EMEA,low,19,0,0.277,9.36
2742,education,EMEA,low,0,0,0.118,4.24
2743,healthcare,NA,low,0,0,0.225,6.86
2744,public_sector,EMEA,medium,12,0,0.147,2.95
2745,finance,EMEA,low,17,0,0.109,5.53
2746,retail,NA,medium,4,1,0.093,13.49
2747,healthcare,NA,medium,23,0,0.283,14.45
2748,education,APAC,low,7,1,0.339,7.13
2749,finance,NA,low,13,0,0.277,2.8
2750,education,NA,low,1,1,0.148,11.77
2751,education,NA,low,19,0,0.211,13.38
2752,retail,NA,medium,7,0,0.268,8.12
2753,finance,NA,low,15,1,0.176,13.84
2754,retail,APAC,medium,9,0,0.281,12.73
2755,healthcare,APAC,low,19,0,0.137,6.01
2756,education,EMEA,low,7,0,0.287,9.92
2757,finance,NA,medium,2,0,0.158,11.49
2758,retail,EMEA,medium,20,0,0.215,6.37
2759,public_sector,NA,high,0,1,0.262,15.28
2760,education,APAC,low,7,0,0.324,14.6
2761,public_sector,EMEA,high,0,0,0.192,5.81
2762,finance,EMEA,high,1,0,0.104,4.51
2763,education,APAC,low,13,0,0.109,15.05
2764,retail,NA,medium,2,0,0.075,11.98
2765,education,APAC,low,21,0,0.269,13.71
2766,education,APAC,low,12,0,0.348,4.43
2767,retail,EMEA,high,14,0,0.243,15.26
2768,public_sector,EMEA,medium,9,0,0.122,2.29
2769,healthcare,EMEA,medium,2,0,0.301,5.47
2770,public_sector,EMEA,low,12,0,0.182,5.62
2771,public_sector,NA,medium,12,0,0.061,17.48
2772,finance,APAC,low,12,0,0.264,15.41
2773,healthcare,EMEA,low,21,0,0.344,14.89
2774,healthcare,APAC,medium,11,0,0.111,10.66
2775,finance,EMEA,medium,1,0,0.281,10.93
2776,education,APAC,medium,6,0,0.203,11.35
2777,public_sector,APAC,medium,14,0,0.342,3.8
2778,retail,EMEA,low,18,0,0.106,14.18
2779,finance,NA,high,0,1,0.079,5.84
2780,retail,EMEA,medium,2,0,0.076,15.96
2781,healthcare,APAC,low,7,0,0.244,4.51
2782,public_sector,APAC,high,11,1,0.128,16.17
2783,finance,APAC,medium,6,0,0.334,12.27
2784,public_sector,NA,medium,17,0,0.243,12.02
2785,healthcare,EMEA,high,7,0,0.106,17.13
2786,public_sector,NA,low,13,0,0.103,7.48
2787,education,EMEA,low,6,0,0.291,17.09
2788,public_sector,EMEA,medium,4,0,0.318,17.83
2789,finance,EMEA,low,3,0,0.082,12.61
2790,education,APAC,low,1,0,0.341,10.07
2791,retail,NA,low,14,0,0.342,11.28
2792,retail,APAC,low,14,0,0.286,11.81
2793,retail,APAC,low,2,0,0.212,7.94
2794,education,APAC,low,8,0,0.167,14.92
2795,healthcare,APAC,low,9,0,0.208,1.79
2796,finance,APAC,low,14,0,0.188,3.63
2797,public_sector,APAC,medium,14,0,0.076,2.19
2798,retail,NA,low,21,0,0.331,5.38
2799,finance,NA,low,17,1,0.264,5.14
2800,retail,EMEA,medium,0,0,0.331,14.71
2801,healthcare,APAC,low,16,1,0.273,4.14
2802,public_sector,APAC,low,9,0,0.202,6.46
2803,healthcare,EMEA,medium,7,0,0.292,10.29
2804,education,APAC,low,10,0,0.157,13.54
2805,education,EMEA,medium,6,1,0.216,15.88
2806,education,APAC,medium,13,0,0.064,16.83
2807,retail,NA,low,1,0,0.334,13.03
2808,healthcare,APAC,low,2,0,0.108,16.91
2809,healthcare,APAC,medium,21,1,0.292,10.78
2810,education,EMEA,low,10,0,0.145,7.04
2811,retail,APAC,low,14,0,0.077,12.46
2812,public_sector,EMEA,low,12,0,0.225,13.4
2813,healthcare,EMEA,high,19,0,0.074,3.56
2814,education,APAC,high,9,0,0.219,6.9
2815,education,APAC,low,0,0,0.199,11.58
2816,healthcare,EMEA,high,15,0,0.142,8.34
2817,education,EMEA,low,15,0,0.298,16.56
2818,education,APAC,medium,13,0,0.211,7.81
2819,public_sector,APAC,high,22,0,0.18,9.25
2820,finance,APAC,medium,3,0,0.074,5.92
2821,healthcare,APAC,low,4,0,0.087,9.36
2822,education,NA,medium,13,1,0.191,7.12
2823,public_sector,NA,low,14,0,0.255,2.91
2824,healthcare,APAC,medium,13,0,0.17,5.62
2825,retail,APAC,low,13,0,0.151,7.46
2826,education,EMEA,medium,20,0,0.092,5.21
2827,retail,NA,low,6,0,0.226,16.8
2828,retail,APAC,low,6,0,0.257,17.03
2829,education,EMEA,medium,22,0,0.131,3.7
2830,education,NA,medium,14,0,0.206,2.24
2831,retail,NA,medium,18,0,0.335,11.44
2832,retail,NA,high,0,0,0.17,2.08
2833,public_sector,EMEA,medium,3,0,0.261,7.78
2834,finance,EMEA,medium,6,0,0.277,2.85
