assignment_id,completed,quality_score,safety_violation,latency_ms,cost_usd
3031,1,2.68,0,1623,0.0726
3032,0,3.42,0,1231,0.1022
3033,0,3.38,0,898,0.026
3034,1,2.42,0,1287,0.048
3035,1,4.64,0,1092,0.0304
3036,1,4.15,0,928,0.1188
3037,0,4.3,0,1085,0.1068
3038,1,3.32,0,1389,0.0453
3039,1,3.5,0,1367,0.0501
3040,1,3.74,1,1674,0.0314
3041,1,4.7,0,1483,0.103
3042,0,3.96,0,1206,0.1179
3043,0,4.03,0,1213,0.0701
3044,1,3.18,0,1285,0.1011
3045,1,4.74,0,1521,0.0719
3046,1,3.6,0,1808,0.0592
3047,1,3.03,0,1708,0.0821
3048,1,5.0,0,653,0.0334
3049,0,4.26,0,1829,0.0601
3050,1,3.67,0,1511,0.0599
3051,0,3.39,0,2190,0.0554
3052,0,4.09,0,2108,0.0898
3053,1,4.73,0,1375,0.0227
3054,1,4.31,0,1302,0.0642
3055,0,4.43,0,1260,0.0439
3056,1,3.29,0,1707,0.0788
3057,1,2.48,0,1935,0.0654
3058,1,3.46,0,917,0.0446
3059,1,3.42,0,1612,0.0943
3060,1,4.07,0,1047,0.0289
3061,0,4.53,0,1797,0.0695
3062,1,3.7,0,1330,0.0902
3063,1,4.68,0,1878,0.0853
3064,1,4.71,0,1238,0.0429
3065,1,4.7,0,1323,0.0767
3066,1,3.01,0,409,0.1141
3067,1,4.25,0,1477,0.1198
3068,1,3.61,0,1368,0.0129
3069,0,4.22,0,1226,0.1022
3070,1,4.57,0,1177,0.0215
3071,0,4.05,0,1568,0.0692
3072,1,1.74,0,1378,0.0976
3073,1,4.4,0,1495,0.0881
3074,1,3.52,0,1712,0.0101
3075,1,3.79,0,1314,0.0916
3076,0,4.57,0,1620,0.0233
3077,1,4.24,0,1544,0.0757
3078,0,4.02,0,2024,0.0292
3079,1,4.34,0,1667,0.047
3080,1,4.59,0,1529,0.0236
3081,1,2.76,0,695,0.0887
3082,1,3.93,0,1298,0.0776
3083,1,4.15,0,1670,0.0521
3084,1,3.55,0,1187,0.097
3085,1,3.44,0,1688,0.0473
3086,1,3.35,0,1313,0.0786
3087,0,4.63,0,965,0.0906
3088,0,3.21,0,1297,0.0119
3089,0,3.97,0,828,0.0273
3090,0,5.0,0,801,0.106
3091,1,3.97,0,1818,0.103
3092,0,4.56,0,1449,0.0757
3093,0,3.39,0,1769,0.0498
3094,1,4.16,0,2259,0.0305
3095,1,4.48,0,1561,0.1179
3096,1,5.0,0,1211,0.048
3097,0,4.16,0,1552,0.0599
3098,1,5.0,0,1431,0.0813
3099,1,2.88,0,1403,0.0458
3100,1,3.14,0,1304,0.0353
3101,1,3.27,0,1122,0.0573
3102,0,4.99,0,1680,0.0847
3103,0,3.33,0,1270,0.1091
3104,1,4.44,0,1302,0.0646
3105,0,3.21,0,970,0.0873
3106,0,3.3,0,1173,0.0399
3107,1,2.62,0,1433,0.0522
3108,1,2.24,0,881,0.0591
3109,0,4.08,0,1545,0.0451
3110,1,3.55,0,223,0.064
3111,1,5.0,0,1765,0.1144
3112,1,3.43,0,992,0.0248
3113,1,3.34,0,1237,0.1034
3114,1,5.0,0,872,0.1034
3115,0,4.21,0,1302,0.0188
3116,1,3.01,0,773,0.028
3117,1,3.59,0,1401,0.0402
3118,1,4.86,0,1713,0.1161
3119,1,4.17,0,1567,0.0985
3120,1,3.56,0,1020,0.0326
3121,0,4.74,0,1496,0.0144
3122,1,3.59,0,2100,0.0433
3123,1,3.81,0,1290,0.0784
3124,1,3.14,0,1543,0.0572
3125,0,1.69,0,1379,0.087
3126,1,3.75,0,1793,0.0531
3127,1,4.0,0,1952,0.0185
3128,1,3.0,0,821,0.023
3129,1,3.89,0,1102,0.0827
3130,1,5.0,0,1513,0.1183
3131,1,4.53,0,1175,0.0667
3132,1,3.13,0,1852,0.0965
3133,0,4.72,0,1203,0.0244
3134,0,2.88,0,962,0.0336
3135,1,3.99,0,1155,0.0488
3136,1,3.74,0,928,0.0411
3137,1,4.25,0,811,0.0254
3138,0,3.08,0,848,0.093
3139,1,4.54,0,1722,0.078
3140,1,3.96,0,1079,0.0128
3141,1,3.08,0,1511,0.1135
3142,0,2.72,0,1851,0.0661
3143,1,2.51,0,1454,0.0701
3144,1,4.35,0,1325,0.0161
3145,1,4.53,0,1438,0.0168
3146,0,5.0,0,1353,0.0222
3147,1,4.12,0,1135,0.114
3148,0,3.0,0,1230,0.0482
3149,1,2.97,0,1148,0.0714
3150,1,3.16,0,1535,0.0516
3151,0,3.7,0,1586,0.0512
3152,1,2.59,0,1180,0.0955
3153,1,4.05,0,1997,0.0454
3154,1,3.36,0,1131,0.066
3155,0,3.13,0,1691,0.0147
3156,0,4.83,0,1399,0.1037
3157,1,3.13,0,1236,0.0462
3158,0,3.62,0,899,0.0782
3159,1,4.88,0,1773,0.0196
3160,1,3.47,0,1278,0.044
3161,1,4.71,0,2134,0.0695
3162,1,3.57,0,2004,0.0491
3163,1,3.9,0,1918,0.0368
3164,1,2.8,0,1192,0.0854
3165,0,3.81,0,1223,0.1167
3166,1,4.05,0,1419,0.0572
3167,0,4.28,0,1370,0.0107
3168,0,4.27,0,1517,0.0752
3169,1,3.16,0,1019,0.0354
3170,0,4.7,0,1070,0.0604
3171,0,4.62,0,1176,0.0292
3172,1,3.59,0,1569,0.0952
3173,1,4.02,1,1566,0.0728
3174,0,2.62,0,2119,0.0163
3175,0,2.44,0,1407,0.0921
3176,0,3.48,0,2203,0.0919
3177,0,3.86,0,1632,0.0592
3178,1,3.07,0,839,0.0323
3179,1,1.0,0,1048,0.0999
3180,0,3.18,0,891,0.0416
3181,1,3.22,1,200,0.0881
3182,0,2.57,0,1019,0.0625
3183,0,3.67,0,1206,0.0336
3184,1,3.82,0,853,0.0962
3185,1,3.93,0,1216,0.038
3186,1,3.91,0,1584,0.0731
3187,1,3.96,0,1493,0.0982
3188,1,5.0,0,1387,0.092
3189,1,2.88,0,1128,0.0316
3190,1,2.41,0,1190,0.037
3191,1,3.94,0,893,0.0461
3192,1,4.59,0,1059,0.0449
3193,1,2.9,0,1090,0.0624
3194,1,3.33,0,1563,0.0863
3195,1,4.16,0,1578,0.0615
3196,1,2.48,0,1154,0.1171
3197,1,3.98,0,1147,0.0345
3198,1,3.57,0,1823,0.0315
3199,1,3.97,0,985,0.0847
3200,0,3.32,0,2295,0.1193
3201,1,3.84,0,1381,0.0646
3202,1,4.26,0,1383,0.0614
3203,1,3.65,0,1250,0.0141
3204,1,3.2,0,1593,0.0464
3205,1,3.6,0,1254,0.0793
3206,1,3.68,0,1442,0.1045
3207,1,5.0,0,1492,0.0742
3208,0,3.57,0,1966,0.0737
3209,1,4.49,0,1107,0.0185
3210,1,3.41,0,1267,0.0408
3211,0,3.94,0,1087,0.0905
3212,1,3.4,0,1998,0.0896
3213,1,3.27,0,1560,0.0739
3214,1,2.23,0,1211,0.0653
3215,1,2.77,0,1654,0.0596
3216,1,4.12,0,342,0.049
3217,1,5.0,0,1620,0.0826
3218,1,3.3,0,1416,0.0119
3219,1,4.36,0,588,0.1112
3220,1,3.37,0,1767,0.0712
3221,1,4.11,0,1399,0.0535
3222,1,4.01,0,1636,0.107
3223,1,4.47,0,703,0.0291
3224,1,3.64,0,1347,0.112
3225,0,4.91,0,1934,0.0879
3226,1,2.1,0,1317,0.0454
3227,1,2.71,0,1036,0.0595
3228,0,3.5,0,1080,0.0134
3229,1,2.7,0,2014,0.046
3230,1,4.18,0,1384,0.1052
3231,0,3.66,0,1331,0.0366
3232,1,4.33,0,1916,0.0958
3233,1,4.2,0,1401,0.0944
3234,1,4.58,0,1603,0.0814
3235,1,4.7,0,1546,0.0395
3236,1,2.6,0,1952,0.0432
3237,0,4.17,0,1918,0.0626
3238,0,4.65,0,1538,0.0816
3239,1,3.65,0,946,0.0908
3240,0,3.81,0,1451,0.1072
3241,1,2.01,0,1492,0.0684
3242,1,3.64,0,410,0.1141
3243,1,4.26,0,2236,0.1169
3244,1,4.99,0,1203,0.0173
3245,0,2.25,0,1001,0.0874
3246,0,3.5,0,960,0.0789
3247,0,3.63,0,1238,0.023
3248,1,2.26,0,1553,0.0525
3249,1,2.21,0,1404,0.0338
3250,1,3.21,0,895,0.0101
3251,1,3.84,1,789,0.037
3252,1,4.94,0,1998,0.0516
3253,0,4.56,0,958,0.0959
3254,1,3.28,0,1777,0.0305
3255,0,2.5,0,566,0.0317
3256,1,3.56,0,1619,0.0129
3257,1,4.16,0,1569,0.098
3258,0,2.91,0,1751,0.092
3259,1,3.44,0,842,0.0896
3260,1,3.24,0,1248,0.0877
3261,1,4.29,0,907,0.0932
3262,1,2.69,0,1674,0.0931
3263,1,2.31,0,1421,0.079
3264,1,3.65,0,1378,0.0173
3265,1,3.71,0,1424,0.0264
3266,0,3.27,0,1677,0.0962
3267,1,3.66,0,762,0.0389
3268,1,3.04,0,985,0.0419
3269,1,2.93,1,2078,0.0987
3270,1,4.67,0,1104,0.061
3271,1,3.66,1,716,0.0194
3272,0,2.81,0,1974,0.0373
3273,1,3.5,0,1999,0.0876
3274,0,2.95,0,1423,0.0277
3275,1,3.99,0,1167,0.1042
3276,1,3.02,0,1630,0.0333
3277,0,2.99,0,1334,0.0442
3278,1,3.4,0,1229,0.1181
3279,1,4.08,0,1114,0.0511
3280,0,3.56,0,1448,0.0603
3281,1,4.15,0,2062,0.0893
3282,0,4.49,0,1415,0.1037
3283,0,3.81,0,1328,0.075
3284,0,4.06,0,1925,0.0458
3285,0,2.78,0,1540,0.038
3286,0,2.73,0,973,0.0869
3287,0,4.6,0,1488,0.0837
3288,1,4.43,0,1234,0.0242
3289,0,4.62,0,2021,0.0206
3290,1,4.22,1,1298,0.1094
3291,1,3.42,0,2125,0.0765
3292,1,4.13,0,1748,0.0576
3293,1,2.93,0,1297,0.0364
3294,1,4.07,0,1555,0.0152
3295,1,3.73,0,605,0.0177
3296,1,3.98,0,1134,0.0675
3297,1,3.76,1,1110,0.0757
3298,1,4.11,0,1202,0.0859
3299,1,4.78,0,1634,0.0941
3300,1,3.06,0,1227,0.0539
3301,1,4.6,0,1506,0.0332
3302,1,3.89,0,1839,0.0947
3303,1,4.21,0,1619,0.0502
3304,1,3.47,0,1310,0.0914
3305,1,2.14,0,1183,0.0369
3306,1,3.16,0,1261,0.0976
3307,0,4.62,0,887,0.0761
3308,0,3.67,0,2382,0.0233
3309,1,3.67,0,1010,0.0629
3310,1,5.0,0,1352,0.0209
3311,1,4.59,0,2109,0.0359
3312,1,2.04,0,1315,0.0916
3313,1,5.0,0,1109,0.0927
3314,1,4.95,0,1206,0.0933
3315,1,3.65,0,1210,0.0627
3316,1,4.76,0,627,0.0965
3317,1,2.9,0,933,0.0372
3318,1,4.44,0,1385,0.0572
3319,1,3.55,0,646,0.1027
3320,1,1.35,0,1644,0.0331
3321,1,3.04,0,1095,0.086
3322,1,4.8,0,1741,0.0165
3323,0,4.29,0,1696,0.1192
3324,0,4.28,0,1306,0.0892
3325,0,5.0,0,1731,0.0328
3326,1,5.0,0,1624,0.0763
3327,0,3.45,0,1160,0.0983
3328,1,4.0,0,2122,0.1027
3329,1,3.47,0,2090,0.0383
3330,1,2.68,0,1547,0.0235
3331,1,4.4,0,1489,0.0382
3332,1,4.53,0,2074,0.0639
3333,0,3.2,0,848,0.0489
3334,0,1.68,0,2137,0.0987
3335,1,2.71,0,1285,0.0667
3336,1,2.44,0,2323,0.1038
3337,1,3.63,0,1786,0.0735
3338,0,5.0,0,1517,0.0208
3339,1,3.8,0,1836,0.0666
3340,1,3.48,0,1787,0.0202
3341,1,3.08,0,1330,0.1035
3342,1,3.12,0,1027,0.0541
3343,1,5.0,0,2215,0.08
3344,1,3.75,0,1025,0.0141
3345,0,3.61,0,1145,0.0449
3346,0,3.87,0,1132,0.0215
3347,1,4.91,0,1837,0.0503
3348,0,2.45,0,1440,0.1171
3349,0,3.52,0,1373,0.1023
3350,1,3.56,0,1127,0.1136
3351,0,4.71,0,1844,0.0118
3352,1,4.12,0,1443,0.0264
3353,1,3.78,0,638,0.0846
3354,0,3.46,0,1853,0.0265
3355,0,3.55,1,1993,0.0321
3356,1,3.66,0,1140,0.048
3357,1,5.0,0,1399,0.04
3358,1,2.51,0,1561,0.0851
3359,1,4.76,0,1289,0.0643
3360,1,4.17,0,1697,0.0671
3361,1,3.49,0,1363,0.1048
3362,1,3.8,1,1337,0.0818
3363,0,4.15,0,1138,0.0496
3364,0,3.71,0,1238,0.0475
3365,1,3.37,0,1524,0.0957
3366,0,4.12,0,1377,0.019
3367,1,3.99,0,1233,0.0962
3368,0,3.53,0,1098,0.0435
3369,0,4.37,0,1727,0.0387
3370,0,4.44,0,894,0.0403
3371,1,3.57,0,419,0.0131
3372,1,3.28,0,1895,0.1006
3373,1,3.46,0,1966,0.0815
3374,0,4.1,0,1208,0.1026
3375,1,4.15,0,1318,0.0812
3376,1,3.48,0,1752,0.115
3377,0,3.61,0,1207,0.0444
3378,0,2.11,0,1924,0.1079
3379,0,3.72,0,1409,0.1192
3380,0,4.33,0,2208,0.1199
3381,0,4.26,0,1359,0.0756
3382,0,2.99,0,1263,0.1085
3383,1,3.02,0,1440,0.0372
3384,1,4.99,0,1039,0.0755
3385,1,4.8,0,1466,0.0646
3386,0,4.08,0,1981,0.076
3387,0,3.2,0,1660,0.0136
3388,1,3.18,0,1358,0.0914
3389,1,3.6,0,1037,0.0499
3390,1,4.03,0,1452,0.0433
3391,1,4.2,0,1504,0.0284
3392,1,3.38,0,994,0.0484
3393,0,2.9,0,932,0.0756
3394,0,4.55,0,1268,0.1007
3395,1,3.17,0,2094,0.0171
3396,0,4.13,0,1221,0.0791
3397,0,3.56,0,1754,0.0253
3398,1,4.01,0,2095,0.0255
3399,1,4.28,0,1371,0.1028
3400,1,2.27,0,819,0.0115
3401,0,3.79,0,1265,0.1154
3402,0,2.58,0,1171,0.0561
3403,1,4.1,0,808,0.0407
3404,0,3.39,0,1307,0.0769
3405,1,4.67,0,1534,0.0256
3406,0,4.66,0,1839,0.107
3407,1,3.19,0,1502,0.0239
3408,1,2.76,0,1496,0.0783
3409,1,3.12,0,1160,0.023
3410,1,4.36,0,1606,0.0647
3411,0,4.31,0,1860,0.1125
3412,0,4.36,0,1304,0.0708
3413,1,2.47,0,1399,0.0842
3414,1,3.15,0,913,0.0281
3415,1,4.64,0,1740,0.0478
3416,1,4.46,0,1373,0.1103
3417,0,4.44,0,1782,0.049
3418,1,3.05,0,1142,0.065
3419,0,4.12,0,1157,0.0434
3420,0,3.04,0,912,0.0557
3421,1,3.49,0,1066,0.0362
3422,1,4.52,1,632,0.0402
3423,1,3.77,0,1309,0.0789
3424,1,3.87,0,1174,0.0981
3425,1,4.12,0,1502,0.0679
3426,1,3.33,0,1187,0.1032
3427,0,2.88,0,1415,0.0841
3428,1,3.79,0,1022,0.0412
3429,0,4.28,0,796,0.0877
3430,0,2.9,0,1347,0.0817
3431,1,3.61,0,1184,0.0946
3432,1,3.44,0,1409,0.0921
3433,0,5.0,0,2378,0.054
3434,1,4.96,0,1793,0.023
3435,0,2.74,1,1539,0.0585
3436,1,3.88,0,1180,0.0593
3437,1,3.02,0,601,0.0203
3438,1,4.12,0,1747,0.0459
3439,1,3.53,0,1362,0.0241
3440,1,5.0,0,1897,0.0491
3441,1,3.97,0,1881,0.0681
3442,1,4.21,0,1256,0.025
3443,1,4.92,0,1344,0.0425
3444,0,3.59,0,1653,0.1058
3445,1,3.39,0,1166,0.0766
3446,1,3.55,0,756,0.0222
3447,1,5.0,0,1675,0.1198
3448,0,3.04,0,1833,0.0813
3449,1,2.8,0,814,0.0713
3450,1,3.91,0,1439,0.108
3451,0,4.45,0,1449,0.0658
3452,1,3.73,0,1848,0.0661
3453,1,2.72,1,1375,0.0296
3454,0,4.91,0,937,0.0279
3455,1,4.61,0,1227,0.0557
3456,1,3.91,0,1101,0.0632
3457,0,3.67,0,1165,0.0106
3458,1,4.69,0,1755,0.1098
3459,1,3.85,0,1093,0.0805
3460,1,2.8,0,1222,0.1064
3461,1,3.74,0,1715,0.1125
3462,0,3.38,0,2002,0.0379
3463,0,3.32,0,1418,0.0333
3464,1,3.11,0,1750,0.0694
3465,1,4.49,0,535,0.0626
3466,1,5.0,0,1521,0.0295
3467,1,4.09,0,1494,0.0266
3468,1,4.29,0,1524,0.1132
3469,1,3.49,0,1168,0.057
3470,1,3.05,0,1666,0.0536
3471,1,2.87,0,1527,0.1135
3472,1,2.94,0,1594,0.1079
3473,1,4.15,0,1243,0.0151
3474,0,4.42,0,1361,0.0505
3475,1,3.87,0,1352,0.0837
3476,0,3.41,0,1717,0.0774
3477,1,2.82,0,648,0.1087
3478,1,3.88,0,2104,0.0546
3479,1,5.0,0,1490,0.0181
3480,0,3.1,0,818,0.041
3481,1,4.68,0,1135,0.0113
3482,1,3.83,0,906,0.0614
3483,1,2.34,0,1899,0.0418
3484,0,2.99,0,1390,0.0912
3485,1,3.69,0,1096,0.011
3486,1,3.6,0,592,0.1004
3487,0,4.3,0,2225,0.1137
3488,1,3.94,0,1565,0.0277
3489,1,3.13,0,1693,0.0351
3490,0,4.27,0,1244,0.085
3491,1,3.41,0,1495,0.0121
3492,1,3.49,0,959,0.0368
3493,1,3.46,0,1679,0.0696
3494,1,4.08,0,1977,0.0479
3495,0,4.06,0,1693,0.0733
3496,1,3.8,0,1379,0.0905
3497,1,4.16,0,1111,0.0467
3498,1,4.39,0,1065,0.0912
3499,0,3.87,0,1588,0.0795
3500,1,4.12,0,1642,0.0438
3501,1,3.76,0,1216,0.1055
3502,1,3.27,0,1225,0.1194
3503,1,2.93,0,769,0.066
3504,1,3.8,0,1461,0.0185
3505,0,2.78,0,1028,0.0188
3506,1,3.09,0,1611,0.0708
3507,1,3.46,0,1473,0.0821
3508,0,5.0,0,1333,0.0792
3509,1,3.91,0,1839,0.1174
3510,1,3.3,0,1229,0.049
3511,1,2.47,0,1762,0.0993
3512,0,3.54,0,1817,0.0611
3513,0,3.96,0,2037,0.0395
3514,0,3.4,0,1118,0.0526
3515,1,3.0,0,1476,0.0391
3516,1,3.86,0,995,0.0801
3517,1,2.88,0,1257,0.0869
3518,0,4.09,0,1355,0.0391
3519,0,2.7,0,909,0.0277
3520,1,3.76,0,577,0.0248
3521,1,4.04,0,1489,0.0834
3522,0,3.51,0,1480,0.1035
3523,0,4.03,0,1435,0.0449
3524,1,3.61,0,1676,0.0754
3525,1,2.07,1,1501,0.1028
3526,1,2.68,1,1134,0.0769
3527,1,4.96,0,1215,0.0814
3528,1,4.77,0,1734,0.0809
3529,1,3.36,0,1378,0.0163
3530,1,3.77,0,1256,0.0786
3531,1,3.98,0,1417,0.0198
3532,1,3.92,0,1536,0.0257
3533,1,5.0,0,1241,0.0693
3534,1,3.65,0,1669,0.0133
3535,1,2.14,0,1139,0.0445
3536,1,3.93,0,1802,0.0632
3537,1,3.96,0,816,0.1126
3538,0,4.67,0,1783,0.0762
3539,1,1.83,0,698,0.0292
3540,1,5.0,0,1231,0.1014
3541,1,3.99,0,1322,0.0839
3542,1,4.11,0,1330,0.039
3543,0,4.65,0,1435,0.0121
3544,1,3.23,0,1686,0.0288
3545,0,2.92,0,1637,0.1031
3546,1,3.54,0,1234,0.0829
3547,0,3.31,0,1513,0.1081
3548,1,4.93,0,1868,0.1193
3549,1,5.0,0,1746,0.0862
3550,0,3.58,0,1230,0.0593
3551,1,5.0,0,1733,0.1016
3552,1,4.19,0,1479,0.0811
3553,1,3.74,0,1469,0.015
3554,1,3.7,0,1617,0.0743
3555,1,4.93,0,899,0.0789
3556,1,3.75,0,1533,0.0753
3557,1,3.52,0,200,0.0288
3558,1,5.0,0,1851,0.0924
3559,1,4.41,0,1227,0.0735
3560,0,3.5,0,2044,0.085
3561,1,3.43,0,1638,0.0436
3562,0,2.13,0,1203,0.0159
3563,1,4.55,0,842,0.047
3564,0,3.87,0,1305,0.0743
3565,0,4.22,0,1927,0.0105
3566,0,4.15,0,1663,0.0141
3567,1,2.91,0,1526,0.0946
3568,1,2.76,0,1141,0.0176
3569,1,3.2,0,1762,0.0992
3570,0,3.87,0,1269,0.0867
3571,1,3.8,0,860,0.0979
3572,1,5.0,0,1550,0.0945
3573,1,4.55,0,1495,0.0374
3574,1,3.67,1,1572,0.1189
3575,1,3.46,0,1398,0.0797
3576,0,3.08,0,1326,0.1189
3577,0,4.95,0,1412,0.1169
3578,1,3.56,0,1646,0.0928
3579,1,3.1,0,1795,0.0898
3580,1,4.88,0,1201,0.112
3581,1,4.28,0,1059,0.0239
3582,0,2.9,0,1656,0.0189
3583,1,4.43,0,1650,0.0692
3584,0,3.99,0,1584,0.0883
3585,1,5.0,0,1383,0.0415
3586,1,3.57,0,1340,0.0985
3587,1,3.07,0,1925,0.0596
3588,0,4.44,0,1924,0.0827
3589,1,3.72,0,1316,0.035
3590,1,4.03,0,1280,0.0313
3591,0,3.82,0,2019,0.0193
3592,0,4.55,0,1210,0.034
3593,1,4.98,0,1306,0.0633
3594,1,3.98,0,1047,0.0519
3595,1,3.62,0,1401,0.1155
3596,1,3.42,0,888,0.0836
3597,1,3.91,0,1650,0.0823
3598,1,3.35,0,1320,0.0915
3599,1,2.57,0,1883,0.0664
3600,0,5.0,0,1267,0.1004
3601,1,3.0,0,1145,0.0694
3602,1,3.78,0,972,0.0217
3603,0,3.27,0,1252,0.0711
3604,1,4.55,0,1618,0.1106
3605,0,2.6,0,2015,0.0454
3606,0,4.0,0,1252,0.0395
3607,0,2.96,0,849,0.029
3608,1,3.94,0,672,0.1031
3609,0,3.48,0,1451,0.0624
3610,1,3.21,0,1006,0.0448
3611,1,4.87,1,1340,0.0324
3612,0,3.62,0,1450,0.0405
3613,1,3.78,0,995,0.0486
3614,1,3.28,0,1408,0.0968
3615,0,3.06,0,1707,0.07
3616,0,4.17,0,1499,0.066
3617,0,4.58,0,1293,0.1147
3618,1,3.42,0,1114,0.1142
3619,1,5.0,0,1047,0.0918
3620,1,4.24,0,1160,0.1191
3621,1,3.83,0,1592,0.0848
3622,1,3.15,0,1831,0.051
3623,1,4.34,0,1347,0.1194
3624,1,3.48,0,1574,0.0987
3625,1,2.01,0,1287,0.0755
3626,1,4.35,0,1102,0.1149
3627,0,4.51,0,1488,0.0894
3628,0,1.95,0,1601,0.0961
3629,1,3.93,0,660,0.0913
3630,1,2.69,0,1175,0.1047
3631,1,4.63,0,1286,0.0282
3632,0,3.82,0,1657,0.0566
3633,0,3.19,0,1189,0.1045
3634,1,4.47,0,1882,0.0973
3635,1,4.86,0,1341,0.0525
3636,1,3.33,0,848,0.0944
3637,0,3.54,0,1722,0.0393
3638,1,2.71,0,1772,0.0462
3639,1,2.37,0,1337,0.0809
3640,1,3.35,0,1187,0.0273
3641,1,4.43,0,1251,0.0789
3642,1,2.54,0,1492,0.1167
3643,0,3.23,0,2034,0.0485
3644,0,4.64,0,1486,0.0898
3645,1,3.3,0,1508,0.0323
3646,1,4.35,0,1186,0.1112
3647,1,3.61,0,837,0.0482
3648,1,4.48,0,1339,0.095
3649,0,3.36,0,761,0.0865
3650,0,3.62,0,1431,0.0976
3651,0,3.25,0,1122,0.0543
3652,1,4.02,0,1691,0.0897
3653,0,2.98,0,1540,0.0751
3654,0,3.38,0,1575,0.0584
3655,1,3.27,0,1121,0.0865
3656,0,3.77,0,1355,0.0176
3657,1,3.87,0,1465,0.0476
3658,1,2.23,0,1341,0.1175
3659,1,2.83,0,924,0.0527
3660,1,3.56,0,1640,0.0284
3661,0,2.32,0,955,0.0639
3662,1,4.29,0,1185,0.1005
3663,1,3.18,0,1325,0.0475
3664,1,3.36,0,1439,0.0131
3665,1,3.51,0,1114,0.0419
3666,1,4.46,0,1278,0.0279
3667,1,3.56,0,2143,0.0721
3668,1,3.81,0,1524,0.0605
3669,0,3.15,0,839,0.0529
3670,0,4.45,0,1467,0.0843
3671,1,2.65,0,940,0.0371
3672,1,3.13,0,1330,0.057
3673,1,3.75,0,1364,0.0453
3674,1,4.69,0,1659,0.0775
3675,0,3.39,0,1210,0.0871
3676,1,3.48,0,1050,0.0244
3677,1,4.82,0,1100,0.0246
3678,0,4.65,0,1255,0.0272
3679,1,3.51,0,1348,0.0332
3680,0,4.08,0,1231,0.0227
3681,1,5.0,0,1709,0.0284
3682,1,4.02,0,1483,0.1041
3683,1,4.62,0,1470,0.1082
3684,0,4.13,0,801,0.0515
3685,0,3.41,0,1677,0.0661
3686,1,4.06,0,1377,0.0757
3687,0,3.33,0,1724,0.0478
3688,1,4.66,0,1014,0.032
3689,1,4.05,0,1006,0.0141
3690,0,3.72,0,1031,0.0666
3691,0,4.81,0,1874,0.0204
3692,1,4.28,0,514,0.0177
3693,0,4.4,0,1292,0.0192
3694,0,4.27,0,747,0.025
3695,1,4.89,0,1043,0.0885
3696,1,3.81,0,1717,0.0878
3697,1,3.4,0,1652,0.0199
3698,1,3.29,0,1601,0.0281
3699,1,4.7,0,1230,0.079
3700,1,4.35,0,1001,0.0157
3701,1,3.43,0,1436,0.0877
3702,1,3.76,0,1357,0.0398
3703,1,4.15,0,1350,0.0197
3704,1,3.5,0,1172,0.1127
3705,1,4.63,0,1304,0.0377
3706,1,2.76,0,1912,0.0564
3707,1,3.97,0,1704,0.024
3708,1,4.41,1,1502,0.0594
3709,1,4.05,0,1028,0.0995
3710,0,4.05,0,1452,0.0102
3711,0,4.51,0,1146,0.0334
3712,1,4.56,0,1257,0.0591
3713,0,3.29,0,1814,0.1125
3714,1,2.58,0,1976,0.051
3715,1,2.69,0,1369,0.1163
3716,1,5.0,0,1000,0.0928
3717,0,3.99,0,1091,0.0974
3718,0,2.85,0,1621,0.0824
3719,1,4.68,0,698,0.0822
3720,1,4.61,0,1358,0.1158
3721,0,2.66,0,785,0.0332
3722,1,3.72,0,966,0.1061
3723,1,3.73,0,1602,0.1182
3724,1,2.32,0,1535,0.0136
3725,1,2.98,0,1346,0.0736
3726,1,3.51,0,1856,0.0991
3727,0,3.64,0,1472,0.0704
3728,1,3.92,0,990,0.0642
3729,0,3.92,0,1814,0.1078
3730,1,3.07,0,1312,0.015
3731,0,3.79,0,1220,0.1183
3732,1,3.3,0,1493,0.0355
3733,1,3.31,0,1939,0.101
3734,0,3.11,0,1141,0.1144
3735,0,4.38,0,1276,0.0552
3736,0,2.81,0,1141,0.0549
3737,1,3.61,0,1956,0.0366
3738,1,4.29,1,1176,0.0613
3739,1,3.27,0,1737,0.0727
3740,1,3.35,0,1257,0.0926
3741,1,3.94,0,1308,0.0128
3742,1,3.49,0,1717,0.1019
3743,0,4.35,0,509,0.1
3744,1,5.0,0,849,0.0712
3745,1,4.4,1,1434,0.0117
3746,0,5.0,0,1431,0.0383
3747,1,3.31,0,1219,0.1029
3748,1,4.28,0,1425,0.107
3749,1,4.28,0,1015,0.0367
3750,1,4.64,0,1670,0.0564
3751,1,3.6,0,1136,0.0603
3752,0,3.43,0,807,0.0858
3753,0,3.46,0,1313,0.0494
3754,1,3.99,0,1363,0.1042
3755,1,3.06,0,1129,0.0653
3756,1,4.79,0,953,0.0526
3757,1,2.73,0,776,0.0566
3758,1,3.83,0,1489,0.0705
3759,1,3.94,1,1254,0.022
3760,1,4.43,0,1119,0.0484
3761,1,4.11,0,1732,0.0391
3762,1,3.76,0,1111,0.0595
3763,1,3.93,0,1489,0.0633
3764,1,4.89,0,1172,0.0258
3765,1,4.29,0,1253,0.0179
3766,1,2.95,0,1446,0.0189
3767,1,2.79,0,1053,0.1102
3768,1,4.98,0,1600,0.0512
3769,0,3.25,0,1094,0.1075
3770,1,3.66,0,1137,0.0486
3771,0,4.66,0,1947,0.1007
3772,1,2.23,0,1933,0.0862
3773,1,4.09,0,1136,0.0447
3774,1,3.97,0,2352,0.048
