ticket_id,experiment_name,variant
932,agent_assist_aug26,treatment
933,agent_assist_aug26,control
934,agent_assist_aug26,treatment
935,agent_assist_aug26,control
936,agent_assist_aug26,treatment
937,agent_assist_aug26,control
938,agent_assist_aug26,treatment
939,agent_assist_aug26,control
940,agent_assist_aug26,treatment
941,agent_assist_aug26,control
942,agent_assist_aug26,treatment
943,agent_assist_aug26,control
944,agent_assist_aug26,treatment
945,agent_assist_aug26,control
946,agent_assist_aug26,treatment
947,agent_assist_aug26,control
948,agent_assist_aug26,treatment
949,agent_assist_aug26,control
950,agent_assist_aug26,treatment
951,agent_assist_aug26,control
952,agent_assist_aug26,treatment
953,agent_assist_aug26,control
954,agent_assist_aug26,treatment
955,agent_assist_aug26,control
956,agent_assist_aug26,treatment
957,agent_assist_aug26,control
958,agent_assist_aug26,treatment
959,agent_assist_aug26,control
960,agent_assist_aug26,treatment
961,agent_assist_aug26,control
962,agent_assist_aug26,treatment
963,agent_assist_aug26,control
964,agent_assist_aug26,treatment
965,agent_assist_aug26,control
966,agent_assist_aug26,treatment
967,agent_assist_aug26,control
968,agent_assist_aug26,treatment
969,agent_assist_aug26,control
970,agent_assist_aug26,treatment
971,agent_assist_aug26,control
972,agent_assist_aug26,treatment
973,agent_assist_aug26,control
974,agent_assist_aug26,treatment
975,agent_assist_aug26,control
976,agent_assist_aug26,treatment
977,agent_assist_aug26,control
978,agent_assist_aug26,treatment
979,agent_assist_aug26,control
980,agent_assist_aug26,treatment
981,agent_assist_aug26,control
982,agent_assist_aug26,treatment
983,agent_assist_aug26,control
984,agent_assist_aug26,treatment
985,agent_assist_aug26,control
986,agent_assist_aug26,treatment
987,agent_assist_aug26,control
988,agent_assist_aug26,treatment
989,agent_assist_aug26,control
990,agent_assist_aug26,treatment
991,agent_assist_aug26,control
992,agent_assist_aug26,treatment
993,agent_assist_aug26,control
994,agent_assist_aug26,treatment
995,agent_assist_aug26,control
996,agent_assist_aug26,treatment
997,agent_assist_aug26,control
998,agent_assist_aug26,treatment
999,agent_assist_aug26,control
1000,agent_assist_aug26,treatment
1001,agent_assist_aug26,control
1002,agent_assist_aug26,treatment
1003,agent_assist_aug26,control
1004,agent_assist_aug26,treatment
1005,agent_assist_aug26,control
1006,agent_assist_aug26,treatment
1007,agent_assist_aug26,control
1008,agent_assist_aug26,treatment
1009,agent_assist_aug26,control
1010,agent_assist_aug26,treatment
1011,agent_assist_aug26,control
1012,agent_assist_aug26,treatment
1013,agent_assist_aug26,control
1014,agent_assist_aug26,treatment
1015,agent_assist_aug26,control
1016,agent_assist_aug26,treatment
1017,agent_assist_aug26,control
1018,agent_assist_aug26,treatment
1019,agent_assist_aug26,control
1020,agent_assist_aug26,treatment
1021,agent_assist_aug26,control
1022,agent_assist_aug26,treatment
1023,agent_assist_aug26,control
1024,agent_assist_aug26,treatment
1025,agent_assist_aug26,control
1026,agent_assist_aug26,treatment
1027,agent_assist_aug26,control
1028,agent_assist_aug26,treatment
1029,agent_assist_aug26,control
1030,agent_assist_aug26,treatment
1031,agent_assist_aug26,control
1032,agent_assist_aug26,treatment
1033,agent_assist_aug26,control
1034,agent_assist_aug26,treatment
1035,agent_assist_aug26,control
1036,agent_assist_aug26,treatment
1037,agent_assist_aug26,control
1038,agent_assist_aug26,treatment
1039,agent_assist_aug26,control
1040,agent_assist_aug26,treatment
1041,agent_assist_aug26,control
1042,agent_assist_aug26,treatment
1043,agent_assist_aug26,control
1044,agent_assist_aug26,treatment
1045,agent_assist_aug26,control
1046,agent_assist_aug26,treatment
1047,agent_assist_aug26,control
1048,agent_assist_aug26,treatment
1049,agent_assist_aug26,control
1050,agent_assist_aug26,treatment
1051,agent_assist_aug26,control
1052,agent_assist_aug26,treatment
1053,agent_assist_aug26,control
1054,agent_assist_aug26,treatment
1055,agent_assist_aug26,control
1056,agent_assist_aug26,treatment
1057,agent_assist_aug26,control
1058,agent_assist_aug26,treatment
1059,agent_assist_aug26,control
1060,agent_assist_aug26,treatment
1061,agent_assist_aug26,control
1062,agent_assist_aug26,treatment
1063,agent_assist_aug26,control
1064,agent_assist_aug26,treatment
1065,agent_assist_aug26,control
1066,agent_assist_aug26,treatment
1067,agent_assist_aug26,control
1068,agent_assist_aug26,treatment
1069,agent_assist_aug26,control
1070,agent_assist_aug26,treatment
1071,agent_assist_aug26,control
1072,agent_assist_aug26,treatment
1073,agent_assist_aug26,control
1074,agent_assist_aug26,treatment
1075,agent_assist_aug26,control
1076,agent_assist_aug26,treatment
1077,agent_assist_aug26,control
1078,agent_assist_aug26,treatment
1079,agent_assist_aug26,control
1080,agent_assist_aug26,treatment
1081,agent_assist_aug26,control
1082,agent_assist_aug26,treatment
1083,agent_assist_aug26,control
1084,agent_assist_aug26,treatment
1085,agent_assist_aug26,control
1086,agent_assist_aug26,treatment
1087,agent_assist_aug26,control
1088,agent_assist_aug26,treatment
1089,agent_assist_aug26,control
1090,agent_assist_aug26,treatment
1091,agent_assist_aug26,control
1092,agent_assist_aug26,treatment
1093,agent_assist_aug26,control
1094,agent_assist_aug26,treatment
1095,agent_assist_aug26,control
1096,agent_assist_aug26,treatment
1097,agent_assist_aug26,control
1098,agent_assist_aug26,treatment
1099,agent_assist_aug26,control
1100,agent_assist_aug26,treatment
1101,agent_assist_aug26,control
1102,agent_assist_aug26,treatment
1103,agent_assist_aug26,control
1104,agent_assist_aug26,treatment
1105,agent_assist_aug26,control
1106,agent_assist_aug26,treatment
1107,agent_assist_aug26,control
1108,agent_assist_aug26,treatment
1109,agent_assist_aug26,control
1110,agent_assist_aug26,treatment
1111,agent_assist_aug26,control
1112,agent_assist_aug26,treatment
1113,agent_assist_aug26,control
1114,agent_assist_aug26,treatment
1115,agent_assist_aug26,control
1116,agent_assist_aug26,treatment
1117,agent_assist_aug26,control
1118,agent_assist_aug26,treatment
1119,agent_assist_aug26,control
1120,agent_assist_aug26,treatment
1121,agent_assist_aug26,control
1122,agent_assist_aug26,treatment
1123,agent_assist_aug26,control
1124,agent_assist_aug26,treatment
1125,agent_assist_aug26,control
1126,agent_assist_aug26,treatment
1127,agent_assist_aug26,control
1128,agent_assist_aug26,treatment
1129,agent_assist_aug26,control
1130,agent_assist_aug26,treatment
1131,agent_assist_aug26,control
1132,agent_assist_aug26,treatment
1133,agent_assist_aug26,control
1134,agent_assist_aug26,treatment
1135,agent_assist_aug26,control
1136,agent_assist_aug26,treatment
1137,agent_assist_aug26,control
1138,agent_assist_aug26,treatment
1139,agent_assist_aug26,control
1140,agent_assist_aug26,treatment
1141,agent_assist_aug26,control
1142,agent_assist_aug26,treatment
1143,agent_assist_aug26,control
1144,agent_assist_aug26,treatment
1145,agent_assist_aug26,control
1146,agent_assist_aug26,treatment
1147,agent_assist_aug26,control
1148,agent_assist_aug26,treatment
1149,agent_assist_aug26,control
1150,agent_assist_aug26,treatment
1151,agent_assist_aug26,control
1152,agent_assist_aug26,treatment
1153,agent_assist_aug26,control
1154,agent_assist_aug26,treatment
1155,agent_assist_aug26,control
1156,agent_assist_aug26,treatment
1157,agent_assist_aug26,control
1158,agent_assist_aug26,treatment
1159,agent_assist_aug26,control
1160,agent_assist_aug26,treatment
1161,agent_assist_aug26,control
1162,agent_assist_aug26,treatment
1163,agent_assist_aug26,control
1164,agent_assist_aug26,treatment
1165,agent_assist_aug26,control
1166,agent_assist_aug26,treatment
1167,agent_assist_aug26,control
1168,agent_assist_aug26,treatment
1169,agent_assist_aug26,control
1170,agent_assist_aug26,treatment
1171,agent_assist_aug26,control
1172,agent_assist_aug26,treatment
1173,agent_assist_aug26,control
1174,agent_assist_aug26,treatment
1175,agent_assist_aug26,control
1176,agent_assist_aug26,treatment
1177,agent_assist_aug26,control
1178,agent_assist_aug26,treatment
1179,agent_assist_aug26,control
1180,agent_assist_aug26,treatment
1181,agent_assist_aug26,control
1182,agent_assist_aug26,treatment
1183,agent_assist_aug26,control
1184,agent_assist_aug26,treatment
1185,agent_assist_aug26,control
1186,agent_assist_aug26,treatment
1187,agent_assist_aug26,control
1188,agent_assist_aug26,treatment
1189,agent_assist_aug26,control
1190,agent_assist_aug26,treatment
1191,agent_assist_aug26,control
1192,agent_assist_aug26,treatment
1193,agent_assist_aug26,control
1194,agent_assist_aug26,treatment
1195,agent_assist_aug26,control
1196,agent_assist_aug26,treatment
1197,agent_assist_aug26,control
1198,agent_assist_aug26,treatment
1199,agent_assist_aug26,control
1200,agent_assist_aug26,treatment
1201,agent_assist_aug26,control
1202,agent_assist_aug26,treatment
1203,agent_assist_aug26,control
1204,agent_assist_aug26,treatment
1205,agent_assist_aug26,control
1206,agent_assist_aug26,treatment
1207,agent_assist_aug26,control
1208,agent_assist_aug26,treatment
1209,agent_assist_aug26,control
1210,agent_assist_aug26,treatment
1211,agent_assist_aug26,control
1212,agent_assist_aug26,treatment
1213,agent_assist_aug26,control
1214,agent_assist_aug26,treatment
1215,agent_assist_aug26,control
1216,agent_assist_aug26,treatment
1217,agent_assist_aug26,control
1218,agent_assist_aug26,treatment
1219,agent_assist_aug26,control
1220,agent_assist_aug26,treatment
1221,agent_assist_aug26,control
1222,agent_assist_aug26,treatment
1223,agent_assist_aug26,control
1224,agent_assist_aug26,treatment
1225,agent_assist_aug26,control
1226,agent_assist_aug26,treatment
1227,agent_assist_aug26,control
1228,agent_assist_aug26,treatment
1229,agent_assist_aug26,control
1230,agent_assist_aug26,treatment
1231,agent_assist_aug26,control
1232,agent_assist_aug26,treatment
1233,agent_assist_aug26,control
1234,agent_assist_aug26,treatment
1235,agent_assist_aug26,control
1236,agent_assist_aug26,treatment
1237,agent_assist_aug26,control
1238,agent_assist_aug26,treatment
1239,agent_assist_aug26,control
1240,agent_assist_aug26,treatment
1241,agent_assist_aug26,control
1242,agent_assist_aug26,treatment
1243,agent_assist_aug26,control
1244,agent_assist_aug26,treatment
1245,agent_assist_aug26,control
1246,agent_assist_aug26,treatment
1247,agent_assist_aug26,control
1248,agent_assist_aug26,treatment
1249,agent_assist_aug26,control
1250,agent_assist_aug26,treatment
1251,agent_assist_aug26,control
1252,agent_assist_aug26,treatment
1253,agent_assist_aug26,control
1254,agent_assist_aug26,treatment
1255,agent_assist_aug26,control
1256,agent_assist_aug26,treatment
1257,agent_assist_aug26,control
1258,agent_assist_aug26,treatment
1259,agent_assist_aug26,control
1260,agent_assist_aug26,treatment
1261,agent_assist_aug26,control
1262,agent_assist_aug26,treatment
1263,agent_assist_aug26,control
1264,agent_assist_aug26,treatment
1265,agent_assist_aug26,control
1266,agent_assist_aug26,treatment
1267,agent_assist_aug26,control
1268,agent_assist_aug26,treatment
1269,agent_assist_aug26,control
1270,agent_assist_aug26,treatment
1271,agent_assist_aug26,control
1272,agent_assist_aug26,treatment
1273,agent_assist_aug26,control
1274,agent_assist_aug26,treatment
1275,agent_assist_aug26,control
1276,agent_assist_aug26,treatment
1277,agent_assist_aug26,control
1278,agent_assist_aug26,treatment
1279,agent_assist_aug26,control
1280,agent_assist_aug26,treatment
1281,agent_assist_aug26,control
1282,agent_assist_aug26,treatment
1283,agent_assist_aug26,control
1284,agent_assist_aug26,treatment
1285,agent_assist_aug26,control
1286,agent_assist_aug26,treatment
1287,agent_assist_aug26,control
1288,agent_assist_aug26,treatment
1289,agent_assist_aug26,control
1290,agent_assist_aug26,treatment
1291,agent_assist_aug26,control
1292,agent_assist_aug26,treatment
1293,agent_assist_aug26,control
1294,agent_assist_aug26,treatment
1295,agent_assist_aug26,control
1296,agent_assist_aug26,treatment
1297,agent_assist_aug26,control
1298,agent_assist_aug26,treatment
1299,agent_assist_aug26,control
1300,agent_assist_aug26,treatment
1301,agent_assist_aug26,control
1302,agent_assist_aug26,treatment
1303,agent_assist_aug26,control
1304,agent_assist_aug26,treatment
1305,agent_assist_aug26,control
1306,agent_assist_aug26,treatment
1307,agent_assist_aug26,control
1308,agent_assist_aug26,treatment
1309,agent_assist_aug26,control
1310,agent_assist_aug26,treatment
1311,agent_assist_aug26,control
1312,agent_assist_aug26,treatment
1313,agent_assist_aug26,control
1314,agent_assist_aug26,treatment
1315,agent_assist_aug26,control
1316,agent_assist_aug26,treatment
1317,agent_assist_aug26,control
1318,agent_assist_aug26,treatment
1319,agent_assist_aug26,control
1320,agent_assist_aug26,treatment
1321,agent_assist_aug26,control
1322,agent_assist_aug26,treatment
1323,agent_assist_aug26,control
1324,agent_assist_aug26,treatment
1325,agent_assist_aug26,control
1326,agent_assist_aug26,treatment
1327,agent_assist_aug26,control
1328,agent_assist_aug26,treatment
1329,agent_assist_aug26,control
1330,agent_assist_aug26,treatment
1331,agent_assist_aug26,control
1332,agent_assist_aug26,treatment
1333,agent_assist_aug26,control
1334,agent_assist_aug26,treatment
1335,agent_assist_aug26,control
1336,agent_assist_aug26,treatment
1337,agent_assist_aug26,control
1338,agent_assist_aug26,treatment
1339,agent_assist_aug26,control
1340,agent_assist_aug26,treatment
1341,agent_assist_aug26,control
1342,agent_assist_aug26,treatment
1343,agent_assist_aug26,control
1344,agent_assist_aug26,treatment
1345,agent_assist_aug26,control
1346,agent_assist_aug26,treatment
1347,agent_assist_aug26,control
1348,agent_assist_aug26,treatment
1349,agent_assist_aug26,control
1350,agent_assist_aug26,treatment
1351,agent_assist_aug26,control
1352,agent_assist_aug26,treatment
1353,agent_assist_aug26,control
1354,agent_assist_aug26,treatment
1355,agent_assist_aug26,control
1356,agent_assist_aug26,treatment
1357,agent_assist_aug26,control
1358,agent_assist_aug26,treatment
1359,agent_assist_aug26,control
1360,agent_assist_aug26,treatment
1361,agent_assist_aug26,control
1362,agent_assist_aug26,treatment
1363,agent_assist_aug26,control
1364,agent_assist_aug26,treatment
1365,agent_assist_aug26,control
1366,agent_assist_aug26,treatment
1367,agent_assist_aug26,control
1368,agent_assist_aug26,treatment
1369,agent_assist_aug26,control
1370,agent_assist_aug26,treatment
1371,agent_assist_aug26,control
1372,agent_assist_aug26,treatment
1373,agent_assist_aug26,control
1374,agent_assist_aug26,treatment
1375,agent_assist_aug26,control
1376,agent_assist_aug26,treatment
1377,agent_assist_aug26,control
1378,agent_assist_aug26,treatment
1379,agent_assist_aug26,control
1380,agent_assist_aug26,treatment
1381,agent_assist_aug26,control
1382,agent_assist_aug26,treatment
1383,agent_assist_aug26,control
1384,agent_assist_aug26,treatment
1385,agent_assist_aug26,control
1386,agent_assist_aug26,treatment
1387,agent_assist_aug26,control
1388,agent_assist_aug26,treatment
1389,agent_assist_aug26,control
1390,agent_assist_aug26,treatment
1391,agent_assist_aug26,control
1392,agent_assist_aug26,treatment
1393,agent_assist_aug26,control
1394,agent_assist_aug26,treatment
1395,agent_assist_aug26,control
1396,agent_assist_aug26,treatment
1397,agent_assist_aug26,control
