review_id,answer_id,reviewer_id,quality_label,safety_label,confidence,rubric_version
2305,1153,7,good,safe,0.93,rag_r1
2306,1153,4,excellent,borderline,0.8,rag_r1
2307,1154,11,acceptable,unsafe,0.93,rag_r2
2308,1154,12,good,unsafe,0.7,rag_r1
2309,1155,30,excellent,borderline,0.73,rag_r1
2310,1155,1,acceptable,unsafe,0.63,rag_r2
2311,1156,29,good,unsafe,0.98,rag_r2
2312,1156,20,excellent,unsafe,0.67,rag_r1
2313,1157,11,poor,safe,0.87,rag_r2
2314,1157,4,good,unsafe,0.76,rag_r1
2315,1158,26,acceptable,safe,0.82,rag_r2
2316,1158,22,poor,borderline,0.83,rag_r1
2317,1159,6,acceptable,borderline,0.78,rag_r2
2318,1159,18,poor,unsafe,0.57,rag_r1
2319,1160,11,acceptable,borderline,0.76,rag_r1
2320,1160,21,excellent,borderline,0.86,rag_r2
2321,1161,14,good,borderline,0.74,rag_r1
2322,1161,9,excellent,unsafe,0.56,rag_r1
2323,1162,25,good,borderline,0.6,rag_r1
2324,1162,30,poor,safe,0.88,rag_r2
2325,1163,20,poor,unsafe,0.66,rag_r1
2326,1163,23,acceptable,safe,0.59,rag_r1
2327,1164,21,excellent,unsafe,0.72,rag_r2
2328,1164,6,excellent,unsafe,0.95,rag_r1
2329,1165,15,excellent,safe,0.74,rag_r2
2330,1165,13,good,safe,0.68,rag_r2
2331,1166,1,good,safe,0.84,rag_r1
2332,1166,13,poor,safe,0.59,rag_r2
2333,1167,13,acceptable,safe,0.77,rag_r2
2334,1167,10,excellent,borderline,0.86,rag_r2
2335,1168,2,excellent,safe,0.72,rag_r2
2336,1168,21,excellent,borderline,0.92,rag_r2
2337,1169,23,excellent,safe,0.93,rag_r1
2338,1169,29,poor,unsafe,0.94,rag_r2
2339,1170,27,acceptable,borderline,0.58,rag_r2
2340,1170,25,poor,unsafe,0.89,rag_r1
2341,1171,10,excellent,borderline,0.7,rag_r1
2342,1171,23,excellent,unsafe,0.97,rag_r1
2343,1172,29,good,borderline,0.65,rag_r1
2344,1172,3,good,borderline,0.97,rag_r2
2345,1173,18,poor,borderline,0.79,rag_r1
2346,1173,15,poor,unsafe,0.83,rag_r2
2347,1174,28,poor,safe,0.93,rag_r1
2348,1174,26,poor,borderline,0.74,rag_r1
2349,1175,17,acceptable,safe,0.97,rag_r2
2350,1175,27,poor,unsafe,0.96,rag_r1
2351,1176,5,acceptable,safe,0.86,rag_r1
2352,1176,22,good,unsafe,0.97,rag_r1
2353,1177,28,poor,borderline,0.7,rag_r1
2354,1177,1,excellent,unsafe,0.58,rag_r1
2355,1178,9,excellent,borderline,0.8,rag_r2
2356,1178,19,excellent,borderline,0.78,rag_r2
2357,1179,14,acceptable,borderline,0.83,rag_r2
2358,1179,8,excellent,borderline,0.98,rag_r1
2359,1180,4,good,unsafe,0.98,rag_r1
2360,1180,11,acceptable,borderline,0.68,rag_r1
2361,1181,5,good,safe,0.92,rag_r2
2362,1181,12,excellent,safe,0.66,rag_r2
2363,1182,1,poor,unsafe,0.6,rag_r2
2364,1182,16,excellent,unsafe,0.64,rag_r2
2365,1183,4,excellent,safe,0.66,rag_r1
2366,1183,6,poor,safe,0.75,rag_r1
2367,1184,13,excellent,borderline,0.81,rag_r1
2368,1184,29,excellent,safe,0.66,rag_r2
2369,1185,8,acceptable,unsafe,0.85,rag_r1
2370,1185,13,good,safe,0.95,rag_r2
2371,1186,25,excellent,borderline,0.95,rag_r2
2372,1186,7,poor,borderline,0.96,rag_r1
2373,1187,24,acceptable,safe,0.73,rag_r2
2374,1187,11,acceptable,safe,0.83,rag_r1
2375,1188,2,acceptable,borderline,0.73,rag_r1
2376,1188,17,excellent,borderline,0.72,rag_r1
2377,1189,5,excellent,unsafe,0.9,rag_r1
2378,1189,30,excellent,borderline,0.64,rag_r2
2379,1190,26,poor,unsafe,0.87,rag_r2
2380,1190,11,excellent,borderline,0.89,rag_r2
2381,1191,8,good,safe,0.88,rag_r1
2382,1191,20,good,unsafe,0.65,rag_r1
2383,1192,6,poor,unsafe,0.68,rag_r1
2384,1192,13,poor,borderline,0.77,rag_r1
2385,1193,13,good,safe,0.8,rag_r1
2386,1193,24,poor,borderline,0.95,rag_r1
2387,1194,27,acceptable,borderline,0.93,rag_r2
2388,1194,22,acceptable,safe,0.6,rag_r1
2389,1195,12,acceptable,safe,0.65,rag_r2
2390,1195,21,good,safe,0.8,rag_r2
2391,1196,2,good,unsafe,0.57,rag_r2
2392,1196,4,acceptable,unsafe,0.9,rag_r1
2393,1197,23,good,unsafe,0.9,rag_r1
2394,1197,8,poor,unsafe,0.78,rag_r1
2395,1198,20,poor,unsafe,0.63,rag_r2
2396,1198,24,acceptable,unsafe,0.69,rag_r1
2397,1199,9,acceptable,unsafe,0.76,rag_r1
2398,1199,7,acceptable,safe,0.82,rag_r2
2399,1200,30,poor,borderline,0.58,rag_r1
2400,1200,19,poor,safe,0.9,rag_r1
